borehole_id,parameter,n,n5,has_detection,mk_z_5y,mk_p_5y,mk_z_full,mk_p_full,snr_5y,snr_full,analysis_mode,classification,trend_description,crossed_standard,drinking_water_standard
נד_סונול_המלאכה_מ-1,PH MEASURED  IN FIELD,16,6,True,-0.375735,0.707114,2.53068,0.0113841,1.35794,,5y,STABLE,No significant trend (p=0.707); Mann-Kendall Z=-0.38,False,
נד_סונול_המלאכה_מ-1,POLYAROMATIC HYDROCARBONS,5,0,False,,,,,,,none,NONE,,False,
נד_סונול_המלאכה_מ-1,POTASSIUM AS K,2,2,True,,,,,,,none,NONE,,False,
נד_סונול_המלאכה_מ-1,REDOX,13,6,True,1.1272,0.259656,1.4032,0.160556,0.917622,,5y,STABLE,No significant trend (p=0.260); Mann-Kendall Z=1.13,False,
נד_סונול_המלאכה_מ-1,SELENIUM AS SE,1,1,False,,,,,,,none,NONE,,False,10
נד_סונול_המלאכה_מ-1,SODIUM AS NA,2,2,True,,,,,,,none,NONE,,False,
נד_סונול_המלאכה_מ-1,STRONTIUM AS SR,1,1,True,,,,,,,none,NONE,,False,
נד_סונול_המלאכה_מ-1,STYRENE,2,2,False,,,,,,,none,NONE,,False,50
נד_סונול_המלאכה_מ-1,SULFATE AS SO4,2,2,True,,,,,,,none,NONE,,False,250
נד_סונול_המלאכה_מ-1,TEMPERATURE CENTIGRADE,16,5,True,-0.244949,0.806496,1.3957,0.162805,0.830455,,5y,STABLE,No significant trend (p=0.806); Mann-Kendall Z=-0.24,False,
נד_סונול_המלאכה_מ-1,TETRACHLORO ETHYLENE,2,2,True,,,,,,,none,NONE,,False,10
נד_סונול_המלאכה_מ-1,TOLUENE,20,8,True,1.27343,0.202866,2.32646,0.0199941,0.378012,,5y,STABLE,No significant trend (p=0.203); Mann-Kendall Z=1.27,False,700
נד_סונול_המלאכה_מ-1,TOTAL NITROGREN  AS N,2,2,True,,,,,,,none,NONE,,False,
נד_סונול_המלאכה_מ-1,TOTAL ORGANIC CARBON,2,2,True,,,,,,,none,NONE,,False,
נד_סונול_המלאכה_מ-1,"TRANS-1,2 DICHLOROETHYLENE",2,2,False,,,,,,,none,NONE,,False,50
נד_סונול_המלאכה_מ-1,"TRICHLORO ETHANE 1,1,1",2,2,False,,,,,,,none,NONE,,False,200
נד_סונול_המלאכה_מ-1,TRICHLORO ETHYLENE,2,2,True,,,,,,,none,NONE,,True,7.5
נד_סונול_המלאכה_מ-1,TURBIDITY IN FIELD,3,0,True,,,,,,,none,NONE,,True,1
נד_סונול_המלאכה_מ-1,TURBIDITY NTU,13,6,True,0,1,2.98944,0.00279493,0.700209,,5y,STABLE,No significant trend (p=1.000); Mann-Kendall Z=0.00,True,1
נד_סונול_המלאכה_מ-1,Tribromomethane,2,2,False,,,,,,,none,NONE,,False,
נד_סונול_המלאכה_מ-1,Trichlorofluoromethane,2,2,False,,,,,,,none,NONE,,False,
נד_סונול_המלאכה_מ-1,VINYL CHLORIDE,2,2,False,,,,,,,none,NONE,,False,0.5
נד_סונול_המלאכה_מ-1,XYLENE,20,8,True,0.376969,0.706197,2.59915,0.00934562,0.72305,,5y,STABLE,No significant trend (p=0.706); Mann-Kendall Z=0.38,False,500
נד_סונול_המלאכה_מ-1,ZINC AS ZN,1,1,False,,,,,,,none,NONE,,False,5000
נד_סונול_המלאכה_מ-1,bromobenzene,2,2,False,,,,,,,none,NONE,,False,
נד_סונול_המלאכה_מ-1,dibromomethane,2,2,False,,,,,,,none,NONE,,False,
נד_סונול_המלאכה_ק-1, MTBE,19,9,True,0,1,1.96932,0.0489168,0.684881,,5y,STABLE,No significant trend (p=1.000); Mann-Kendall Z=0.00,True,40
נד_סונול_המלאכה_ק-1,"1,1,1,2-tetrachloroethane",1,0,False,,,,,,,none,NONE,,False,
נד_סונול_המלאכה_ק-1,"1,1,2,2-tetrachloroethane",1,0,False,,,,,,,none,NONE,,False,
נד_סונול_המלאכה_ק-1,"1,1,2-trichloroethane",3,2,False,,,,,,,none,NONE,,False,5
נד_סונול_המלאכה_ק-1,"1,1-Dichloropropane",1,0,False,,,,,,,none,NONE,,False,
נד_סונול_המלאכה_ק-1,"1,1-dichloroethane",3,2,True,,,,,,,none,NONE,,False,
נד_סונול_המלאכה_ק-1,"1,2,3-trichlorobenzene",3,2,False,,,,,,,none,NONE,,False,
נד_סונול_המלאכה_ק-1,"1,2,3-trichloropropane",3,2,False,,,,,,,none,NONE,,False,
נד_סונול_המלאכה_ק-1,"1,2,4 TRIMETHYLBENZENE",3,2,True,,,,,,,none,NONE,,False,
נד_סונול_המלאכה_ק-1,"1,2,4-trichlorobenzene",3,2,False,,,,,,,none,NONE,,False,70
נד_סונול_המלאכה_ק-1,"1,2-Dibromomethane",1,0,False,,,,,,,none,NONE,,False,
נד_סונול_המלאכה_ק-1,"1,2-dibromo-3-chloropropane",3,2,False,,,,,,,none,NONE,,False,0.3
נד_סונול_המלאכה_ק-1,"1,2-dichloropropane",3,2,True,,,,,,,none,NONE,,False,5
נד_סונול_המלאכה_ק-1,"1,3,5 TRIMETHYLBENZENE",3,2,True,,,,,,,none,NONE,,False,
נד_סונול_המלאכה_ק-1,"1,3-Dichloropropene (e) CIS",1,0,False,,,,,,,none,NONE,,False,
נד_סונול_המלאכה_ק-1,"1,3-Dichloropropene (z) TRANS",1,0,False,,,,,,,none,NONE,,False,
נד_סונול_המלאכה_ק-1,"1,3-dichlorobenzene",3,2,False,,,,,,,none,NONE,,False,
נד_סונול_המלאכה_ק-1,"1,3-dichloropropane",1,0,False,,,,,,,none,NONE,,False,
נד_סונול_המלאכה_ק-1,"1,4 DIOXANE",1,1,True,,,,,,,none,NONE,,False,3
נד_סונול_המלאכה_ק-1,"2,2-dichloropropane",1,0,False,,,,,,,none,NONE,,False,
נד_סונול_המלאכה_ק-1,2-chlorotoluene,1,0,False,,,,,,,none,NONE,,False,
נד_סונול_המלאכה_ק-1,4-chlorotoluene,1,0,False,,,,,,,none,NONE,,False,
נד_סונול_המלאכה_ק-1,ALUMINUM,2,1,True,,,,,,,none,NONE,,False,200
נד_סונול_המלאכה_ק-1,ARSENIC AS AS,2,1,True,,,,,,,none,NONE,,False,10
נד_סונול_המלאכה_ק-1,BARIUM AS BA,2,1,True,,,,,,,none,NONE,,False,1000
נד_סונול_המלאכה_ק-1,BENZENE,19,9,True,-0.289683,0.772059,2.2576,0.0239708,0.173479,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),False,5
נד_סונול_המלאכה_ק-1,BERYLIUM,1,1,False,,,,,,,none,NONE,,False,4
נד_סונול_המלאכה_ק-1,BICARBONATE AS HCO3,2,2,True,,,,,,,none,NONE,,False,
נד_סונול_המלאכה_ק-1,BORON AS B,2,1,True,,,,,,,none,NONE,,False,1
נד_סונול_המלאכה_ק-1,BROMIDE AS BR,2,2,True,,,,,,,none,NONE,,False,
נד_סונול_המלאכה_ק-1,Bromo dichloromethane,1,0,False,,,,,,,none,NONE,,False,
נד_סונול_המלאכה_ק-1,Bromomethane,1,0,False,,,,,,,none,NONE,,False,
נד_סונול_המלאכה_ק-1,CADMIUM AS CD,2,1,False,,,,,,,none,NONE,,False,5
נד_סונול_המלאכה_ק-1,CALCIUM AS CA,2,2,True,,,,,,,none,NONE,,True,80
נד_סונול_המלאכה_ק-1,CARBON TETRACHLORIDE,4,2,False,,,,,,,none,NONE,,False,4
נד_סונול_המלאכה_ק-1,CHLORIDE AS CL,2,2,True,,,,,,,none,NONE,,False,400
נד_סונול_המלאכה_ק-1,CHLOROFORM,4,2,True,,,-1.01905,0.30818,0,1.6356,full_record,STABLE,No significant trend (p=0.308); Mann-Kendall Z=-1.02 (full record — 5-year window insufficient),False,80
נד_סונול_המלאכה_ק-1,CHROMIUM AS CR,2,1,True,,,,,,,none,NONE,,False,50
נד_סונול_המלאכה_ק-1,"CIS 1,2 DICHLOROETHYLENE",3,2,True,,,,,,,none,NONE,,False,50
נד_סונול_המלאכה_ק-1,COBALT AS CO,2,1,True,,,,,,,none,NONE,,False,
נד_סונול_המלאכה_ק-1,COPPER AS CU,2,1,False,,,,,,,none,NONE,,False,1400
נד_סונול_המלאכה_ק-1,Chloroethane,3,2,False,,,,,,,none,NONE,,False,
נד_סונול_המלאכה_ק-1,Chloromethane,3,2,False,,,,,,,none,NONE,,False,
נד_סונול_המלאכה_ק-1,"DICHLOR BENZEN 1,2",3,2,False,,,,,,,none,NONE,,False,600
נד_סונול_המלאכה_ק-1,"DICHLOROBENZEN 1,4",3,2,False,,,,,,,none,NONE,,False,75
נד_סונול_המלאכה_ק-1,"DICHLOROETHANE1,2",4,2,False,,,,,,,none,NONE,,False,4
נד_סונול_המלאכה_ק-1,"DICHLOROETHYLENE 1,1",4,2,True,,,0,1,0,0.139721,full_record,NONE,Insufficient signal for trend assessment (SNR below threshold),True,10
נד_סונול_המלאכה_ק-1,DISSOLVED OXYGEN AS O2,15,7,True,2.27866,0.0226871,-0.793741,0.427346,1.26158,,5y,INCREASING,Rising trend (p=0.023); Mann-Kendall Z=2.28,False,
נד_סונול_המלאכה_ק-1,Dibromochloro methane  ,3,2,False,,,,,,,none,NONE,,False,
נד_סונול_המלאכה_ק-1,Dichlorodifluoromethane,3,2,False,,,,,,,none,NONE,,False,
נד_סונול_המלאכה_ק-1,ETHYL BENZENE,18,9,True,0.231973,0.816559,2.6985,0.00696532,0.680639,,5y,STABLE,No significant trend (p=0.817); Mann-Kendall Z=0.23,False,300
נד_סונול_המלאכה_ק-1,ETHYLENE DI BROMIDE,2,2,False,,,,,,,none,NONE,,False,0.05
נד_סונול_המלאכה_ק-1,FERROUS IRON DISSOLVED AS FE,1,0,False,,,,,,,none,NONE,,False,
נד_סונול_המלאכה_ק-1,FIELD ELECTRICAL CONDUCTIVITY,12,7,True,0,1,0.274937,0.783364,0.0582355,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),False,
נד_סונול_המלאכה_ק-1,IRON TOTAL AS FE,1,1,False,,,,,,,none,NONE,,False,1000
נד_סונול_המלאכה_ק-1,LEAD AS PB,5,1,True,,,0,1,0,0.717852,full_record,STABLE,No significant trend (p=1.000); Mann-Kendall Z=0.00 (full record — 5-year window insufficient),False,10
נד_סונול_המלאכה_ק-1,LITHIUM,1,1,False,,,,,,,none,NONE,,False,
נד_סונול_המלאכה_ק-1,Lab EC comp to 25 C DEGR,2,0,True,,,,,,,none,NONE,,False,
נד_סונול_המלאכה_ק-1,MAGNESIUM AS MG,2,2,True,,,,,,,none,NONE,,False,150
נד_סונול_המלאכה_ק-1,MANGANESE TOTAL AS MN,2,1,True,,,,,,,none,NONE,,True,200
נד_סונול_המלאכה_ק-1,MONOCHLOROBENZENE,3,2,False,,,,,,,none,NONE,,False,100
נד_סונול_המלאכה_ק-1,Methylene chloride ,3,2,False,,,,,,,none,NONE,,False,
נד_סונול_המלאכה_ק-1,NAPTHALENE,5,2,True,,,1.1094,0.267257,0,1.04363,full_record,STABLE,No significant trend (p=0.267); Mann-Kendall Z=1.11 (full record — 5-year window insufficient),False,10
נד_סונול_המלאכה_ק-1,NICKEL AS NI,2,1,True,,,,,,,none,NONE,,False,20
נד_סונול_המלאכה_ק-1,NITRATE AS NO3,2,2,True,,,,,,,none,NONE,,True,70
נד_סונול_המלאכה_ק-1,OIL LAYER THIKNESS,1,1,False,,,,,,,none,NONE,,False,
נד_סונול_המלאכה_ק-1,PERCHLORATE,1,1,True,,,,,,,none,NONE,,True,15
נד_סונול_המלאכה_ק-1,PH MEASURED  IN FIELD,15,7,True,-1.50188,0.133128,1.1396,0.254453,1.74191,,5y,STABLE,No significant trend (p=0.133); Mann-Kendall Z=-1.50,False,
נד_סונול_המלאכה_ק-1,POLYAROMATIC HYDROCARBONS,3,0,False,,,,,,,none,NONE,,False,
נד_סונול_המלאכה_ק-1,POTASSIUM AS K,2,2,True,,,,,,,none,NONE,,False,
נד_סונול_המלאכה_ק-1,REDOX,12,7,True,0.300376,0.763891,1.71431,0.0864711,1.01899,,5y,STABLE,No significant trend (p=0.764); Mann-Kendall Z=0.30,False,
נד_סונול_המלאכה_ק-1,SELENIUM AS SE,2,1,False,,,,,,,none,NONE,,False,10
נד_סונול_המלאכה_ק-1,SODIUM AS NA,2,2,True,,,,,,,none,NONE,,False,
נד_סונול_המלאכה_ק-1,STRONTIUM AS SR,1,1,True,,,,,,,none,NONE,,False,
נד_סונול_המלאכה_ק-1,STYRENE,3,2,False,,,,,,,none,NONE,,False,50
נד_סונול_המלאכה_ק-1,SULFATE AS SO4,2,2,True,,,,,,,none,NONE,,False,250
נד_סונול_המלאכה_ק-1,TEMPERATURE CENTIGRADE,13,6,True,0,1,-2.07817,0.0376934,0.225717,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),False,
נד_סונול_המלאכה_ק-1,TETRACHLORO ETHYLENE,4,2,True,,,-1.01905,0.30818,0,1.65501,full_record,STABLE,No significant trend (p=0.308); Mann-Kendall Z=-1.02 (full record — 5-year window insufficient),True,10
נד_סונול_המלאכה_ק-1,TOLUENE,19,9,True,1.20499,0.228207,2.93492,0.00333639,0.531974,,5y,STABLE,No significant trend (p=0.228); Mann-Kendall Z=1.20,False,700
נד_סונול_המלאכה_ק-1,TOTAL NITROGREN  AS N,2,2,True,,,,,,,none,NONE,,False,
נד_סונול_המלאכה_ק-1,TOTAL ORGANIC CARBON,2,2,True,,,,,,,none,NONE,,False,
נד_סונול_המלאכה_ק-1,"TRANS-1,2 DICHLOROETHYLENE",3,2,False,,,,,,,none,NONE,,False,50
נד_סונול_המלאכה_ק-1,"TRICHLORO ETHANE 1,1,1",4,2,True,,,-1.44463,0.148562,0,1.64794,full_record,STABLE,No significant trend (p=0.149); Mann-Kendall Z=-1.44 (full record — 5-year window insufficient),False,200
נד_סונול_המלאכה_ק-1,TRICHLORO ETHYLENE,4,2,True,,,-0.339683,0.734095,0,1.22425,full_record,STABLE,No significant trend (p=0.734); Mann-Kendall Z=-0.34 (full record — 5-year window insufficient),True,7.5
נד_סונול_המלאכה_ק-1,TURBIDITY IN FIELD,1,0,True,,,,,,,none,NONE,,True,1
נד_סונול_המלאכה_ק-1,TURBIDITY NTU,13,7,True,-1.06338,0.287611,1.3447,0.178722,0.987455,,5y,STABLE,No significant trend (p=0.288); Mann-Kendall Z=-1.06,True,1
נד_סונול_המלאכה_ק-1,Tribromomethane,3,2,False,,,,,,,none,NONE,,False,
נד_סונול_המלאכה_ק-1,Trichlorofluoromethane,3,2,False,,,,,,,none,NONE,,False,
נד_סונול_המלאכה_ק-1,VINYL CHLORIDE,3,2,False,,,,,,,none,NONE,,False,0.5
נד_סונול_המלאכה_ק-1,XYLENE,19,9,True,0.105409,0.916051,2.55756,0.0105411,0.813679,,5y,STABLE,No significant trend (p=0.916); Mann-Kendall Z=0.11,False,500
נד_סונול_המלאכה_ק-1,ZINC AS ZN,1,1,False,,,,,,,none,NONE,,False,5000
נד_סונול_המלאכה_ק-1,bromobenzene,3,2,False,,,,,,,none,NONE,,False,
נד_סונול_המלאכה_ק-1,bromochloromethane,1,0,False,,,,,,,none,NONE,,False,
נד_סונול_המלאכה_ק-1,dibromomethane,3,2,False,,,,,,,none,NONE,,False,
נד_סונול_המלאכה_ק-1,hexachlorobutadiene,1,0,False,,,,,,,none,NONE,,False,
נד_סונול_המלאכה_ק-1,isopropylbenzene,1,0,False,,,,,,,none,NONE,,False,
נד_סונול_המלאכה_ק-1,n-Butyl benzene,1,0,False,,,,,,,none,NONE,,False,
נד_סונול_המלאכה_ק-1,n-propylbenzene,1,0,False,,,,,,,none,NONE,,False,
נד_סונול_המלאכה_ק-1,o-Xylene ,1,0,False,,,,,,,none,NONE,,False,
נד_סונול_המלאכה_ק-1,p-isopropyl toluene,1,0,False,,,,,,,none,NONE,,False,
נד_סונול_המלאכה_ק-1,p-xylene,1,0,False,,,,,,,none,NONE,,False,
נד_סונול_המלאכה_ק-1,sec-butylbenzene,1,0,False,,,,,,,none,NONE,,False,
נד_סונול_המלאכה_ק-1,tert-butylbenzene,1,0,False,,,,,,,none,NONE,,False,
נד_סונול_מרכבה_1, MTBE,12,1,True,,,0.247156,0.804788,0,0.570036,full_record,STABLE,No significant trend (p=0.805); Mann-Kendall Z=0.25 (full record — 5-year window insufficient),True,40
נד_סונול_מרכבה_1,"1,1,2-trichloroethane",1,1,False,,,,,,,none,NONE,,False,5
נד_סונול_מרכבה_1,"1,1-dichloroethane",1,1,False,,,,,,,none,NONE,,False,
נד_סונול_מרכבה_1,"1,2,3-trichlorobenzene",1,1,False,,,,,,,none,NONE,,False,
נד_סונול_מרכבה_1,"1,2,3-trichloropropane",1,1,False,,,,,,,none,NONE,,False,
נד_סונול_מרכבה_1,"1,2,4 TRIMETHYLBENZENE",1,1,False,,,,,,,none,NONE,,False,
נד_סונול_מרכבה_1,"1,2,4-trichlorobenzene",1,1,False,,,,,,,none,NONE,,False,70
נד_סונול_מרכבה_1,"1,2-dibromo-3-chloropropane",1,1,False,,,,,,,none,NONE,,False,0.3
נד_סונול_מרכבה_1,"1,2-dichloropropane",1,1,False,,,,,,,none,NONE,,False,5
נד_סונול_מרכבה_1,"1,3,5 TRIMETHYLBENZENE",1,1,False,,,,,,,none,NONE,,False,
נד_סונול_מרכבה_1,"1,3-dichlorobenzene",1,1,False,,,,,,,none,NONE,,False,
נד_סונול_מרכבה_1,BENZENE,12,1,True,,,-0.273104,0.784773,0,0.612473,full_record,STABLE,No significant trend (p=0.785); Mann-Kendall Z=-0.27 (full record — 5-year window insufficient),True,5
נד_סונול_מרכבה_1,BROMIDE AS BR,1,1,True,,,,,,,none,NONE,,False,
נד_סונול_מרכבה_1,CALCIUM AS CA,1,1,True,,,,,,,none,NONE,,True,80
נד_סונול_מרכבה_1,CARBON TETRACHLORIDE,1,1,False,,,,,,,none,NONE,,False,4
נד_סונול_מרכבה_1,CHLORIDE AS CL,1,1,True,,,,,,,none,NONE,,False,400
נד_סונול_מרכבה_1,CHLOROFORM,1,1,False,,,,,,,none,NONE,,False,80
נד_סונול_מרכבה_1,"CIS 1,2 DICHLOROETHYLENE",1,1,False,,,,,,,none,NONE,,False,50
נד_סונול_מרכבה_1,Chloroethane,1,1,False,,,,,,,none,NONE,,False,
נד_סונול_מרכבה_1,Chloromethane,1,1,False,,,,,,,none,NONE,,False,
נד_סונול_מרכבה_1,"DICHLOR BENZEN 1,2",1,1,False,,,,,,,none,NONE,,False,600
נד_סונול_מרכבה_1,"DICHLOROBENZEN 1,4",1,1,False,,,,,,,none,NONE,,False,75
נד_סונול_מרכבה_1,"DICHLOROETHANE1,2",1,1,False,,,,,,,none,NONE,,False,4
נד_סונול_מרכבה_1,"DICHLOROETHYLENE 1,1",1,1,False,,,,,,,none,NONE,,False,10
נד_סונול_מרכבה_1,DISSOLVED OXYGEN AS O2,10,0,True,,,,,,,none,NONE,,False,
נד_סונול_מרכבה_1,Dibromochloro methane  ,1,1,False,,,,,,,none,NONE,,False,
נד_סונול_מרכבה_1,Dichlorodifluoromethane,1,1,False,,,,,,,none,NONE,,False,
נד_סונול_מרכבה_1,ETHYL BENZENE,12,1,True,,,-0.741467,0.45841,0,0.684421,full_record,STABLE,No significant trend (p=0.458); Mann-Kendall Z=-0.74 (full record — 5-year window insufficient),False,300
נד_סונול_מרכבה_1,ETHYLENE DI BROMIDE,1,1,False,,,,,,,none,NONE,,False,0.05
נד_סונול_מרכבה_1,FIELD ELECTRICAL CONDUCTIVITY,6,0,True,,,,,,,none,NONE,,False,
נד_סונול_מרכבה_1,LEAD AS PB,5,0,False,,,,,,,none,NONE,,False,10
נד_סונול_מרכבה_1,Lab EC comp to 25 C DEGR,5,0,True,,,,,,,none,NONE,,False,
נד_סונול_מרכבה_1,MAGNESIUM AS MG,1,1,True,,,,,,,none,NONE,,False,150
נד_סונול_מרכבה_1,MONOCHLOROBENZENE,1,1,False,,,,,,,none,NONE,,False,100
נד_סונול_מרכבה_1,Methylene chloride ,1,1,False,,,,,,,none,NONE,,False,
נד_סונול_מרכבה_1,NAPTHALENE,6,1,False,,,,,,,none,NONE,,False,10
נד_סונול_מרכבה_1,NITRATE AS NO3,1,1,True,,,,,,,none,NONE,,False,70
נד_סונול_מרכבה_1,PH MEASURED  IN FIELD,10,0,True,,,,,,,none,NONE,,False,
נד_סונול_מרכבה_1,POLYAROMATIC HYDROCARBONS,4,0,False,,,,,,,none,NONE,,False,
נד_סונול_מרכבה_1,POTASSIUM AS K,1,1,True,,,,,,,none,NONE,,False,
נד_סונול_מרכבה_1,REDOX,4,0,True,,,,,,,none,NONE,,False,
נד_סונול_מרכבה_1,SODIUM AS NA,1,1,True,,,,,,,none,NONE,,False,
נד_סונול_מרכבה_1,STYRENE,1,1,False,,,,,,,none,NONE,,False,50
נד_סונול_מרכבה_1,SULFATE AS SO4,1,1,True,,,,,,,none,NONE,,False,250
נד_סונול_מרכבה_1,TEMPERATURE CENTIGRADE,10,0,True,,,,,,,none,NONE,,False,
נד_סונול_מרכבה_1,TETRACHLORO ETHYLENE,1,1,True,,,,,,,none,NONE,,False,10
נד_סונול_מרכבה_1,TOLUENE,12,1,True,,,-0.741467,0.45841,0,0.622712,full_record,STABLE,No significant trend (p=0.458); Mann-Kendall Z=-0.74 (full record — 5-year window insufficient),False,700
נד_סונול_מרכבה_1,TOTAL ORGANIC CARBON,1,1,True,,,,,,,none,NONE,,False,
נד_סונול_מרכבה_1,"TRANS-1,2 DICHLOROETHYLENE",1,1,False,,,,,,,none,NONE,,False,50
נד_סונול_מרכבה_1,"TRICHLORO ETHANE 1,1,1",1,1,False,,,,,,,none,NONE,,False,200
נד_סונול_מרכבה_1,TRICHLORO ETHYLENE,1,1,False,,,,,,,none,NONE,,False,7.5
נד_סונול_מרכבה_1,TURBIDITY IN FIELD,4,0,True,,,,,,,none,NONE,,True,1
נד_סונול_מרכבה_1,TURBIDITY NTU,7,0,True,,,,,,,none,NONE,,True,1
נד_סונול_מרכבה_1,Tribromomethane,1,1,False,,,,,,,none,NONE,,False,
נד_סונול_מרכבה_1,Trichlorofluoromethane,1,1,False,,,,,,,none,NONE,,False,
נד_סונול_מרכבה_1,VINYL CHLORIDE,1,1,False,,,,,,,none,NONE,,False,0.5
נד_סונול_מרכבה_1,XYLENE,12,1,True,,,-0.741467,0.45841,0,0.715881,full_record,STABLE,No significant trend (p=0.458); Mann-Kendall Z=-0.74 (full record — 5-year window insufficient),False,500
נד_סונול_מרכבה_1,bromobenzene,1,1,False,,,,,,,none,NONE,,False,
נד_סונול_מרכבה_1,dibromomethane,1,1,False,,,,,,,none,NONE,,False,
נד_סונול_משמר_השבעה_1, MTBE,1,1,True,,,,,,,none,NONE,,False,40
נד_סונול_משמר_השבעה_1,BENZENE,1,1,True,,,,,,,none,NONE,,False,5
נד_סונול_משמר_השבעה_1,DISSOLVED OXYGEN AS O2,1,1,True,,,,,,,none,NONE,,False,
נד_סונול_משמר_השבעה_1,ETHYL BENZENE,1,1,True,,,,,,,none,NONE,,False,300
נד_סונול_משמר_השבעה_1,FIELD ELECTRICAL CONDUCTIVITY,1,1,True,,,,,,,none,NONE,,False,
נד_סונול_משמר_השבעה_1,PH MEASURED  IN FIELD,1,1,True,,,,,,,none,NONE,,False,
נד_סונול_משמר_השבעה_1,REDOX,1,1,False,,,,,,,none,NONE,,False,
נד_סונול_משמר_השבעה_1,TEMPERATURE CENTIGRADE,1,1,True,,,,,,,none,NONE,,False,
נד_סונול_משמר_השבעה_1,TOLUENE,1,1,True,,,,,,,none,NONE,,False,700
נד_סונול_משמר_השבעה_1,TURBIDITY NTU,1,1,True,,,,,,,none,NONE,,True,1
נד_סונול_משמר_השבעה_1,XYLENE,1,1,True,,,,,,,none,NONE,,False,500
נד_סונול_משמר_השבעה_2, MTBE,1,1,True,,,,,,,none,NONE,,True,40
נד_סונול_משמר_השבעה_2,BENZENE,1,1,True,,,,,,,none,NONE,,True,5
נד_סונול_משמר_השבעה_2,DISSOLVED OXYGEN AS O2,1,1,True,,,,,,,none,NONE,,False,
נד_סונול_משמר_השבעה_2,ETHYL BENZENE,1,1,False,,,,,,,none,NONE,,False,300
נד_סונול_משמר_השבעה_2,FIELD ELECTRICAL CONDUCTIVITY,1,1,True,,,,,,,none,NONE,,False,
נד_סונול_משמר_השבעה_2,OIL LAYER THIKNESS,2,2,True,,,,,,,none,NONE,,False,
נד_סונול_משמר_השבעה_2,PH MEASURED  IN FIELD,1,1,True,,,,,,,none,NONE,,False,
נד_סונול_משמר_השבעה_2,REDOX,1,1,False,,,,,,,none,NONE,,False,
נד_סונול_משמר_השבעה_2,TEMPERATURE CENTIGRADE,1,1,True,,,,,,,none,NONE,,False,
נד_סונול_משמר_השבעה_2,TOLUENE,1,1,True,,,,,,,none,NONE,,False,700
נד_סונול_משמר_השבעה_2,TURBIDITY NTU,1,1,True,,,,,,,none,NONE,,True,1
נד_סונול_משמר_השבעה_2,XYLENE,1,1,True,,,,,,,none,NONE,,False,500
נד_סונול_משמר_השבעה_3, MTBE,9,7,True,-0.784063,0.433003,-2.12798,0.0333387,1.11672,,5y,STABLE,No significant trend (p=0.433); Mann-Kendall Z=-0.78,True,40
נד_סונול_משמר_השבעה_3,BENZENE,9,7,True,-0.635107,0.525358,0.860995,0.389241,0.741182,,5y,STABLE,No significant trend (p=0.525); Mann-Kendall Z=-0.64,False,5
