borehole,name_he,family,param_code,param_name,date,concentration,unit,drinking_water_standard,pct_of_standard,year
נד_דלק_מרכבות_האש_4,נד דלק מרכבות האש 4,FUEL, MTBE,MTBE,2018-06-28,2000.0,microgr/L,40.0,5000.0,2018
נד_דלק_מרכבות_האש_4,נד דלק מרכבות האש 4,FUEL, MTBE,MTBE,2019-03-07,4500.0,microgr/L,40.0,11250.0,2019
נד_דלק_מרכבות_האש_4,נד דלק מרכבות האש 4,FUEL, MTBE,MTBE,2020-01-20,2200.0,microgr/L,40.0,5500.0,2020
נד_דלק_מרכבות_האש_4,נד דלק מרכבות האש 4,FUEL, MTBE,MTBE,2021-01-17,800.0,microgr/L,40.0,2000.0,2021
נד_דלק_מרכבות_האש_4,נד דלק מרכבות האש 4,FUEL, MTBE,MTBE,2021-09-13,2600.0,microgr/L,40.0,6500.0,2021
נד_דלק_מרכבות_האש_4,נד דלק מרכבות האש 4,FUEL, MTBE,MTBE,2023-03-01,2330.0,microgr/L,40.0,5825.0,2023
נד_דלק_מרכבות_האש_4,נד דלק מרכבות האש 4,FUEL, MTBE,MTBE,2023-05-30,2040.0,microgr/L,40.0,5100.0,2023
נד_דלק_מרכבות_האש_4,נד דלק מרכבות האש 4,FUEL, MTBE,MTBE,2024-01-15,3150.0,microgr/L,40.0,7875.0,2024
נד_דלק_מרכבות_האש_4,נד דלק מרכבות האש 4,FUEL,BENZENE,BENZENE,2014-03-18,6.0,microgr/L,5.0,120.0,2014
נד_דלק_מרכבות_האש_4,נד דלק מרכבות האש 4,FUEL,BENZENE,BENZENE,2014-12-23,6.0,microgr/L,5.0,120.0,2014
נד_דלק_מרכבות_האש_4,נד דלק מרכבות האש 4,FUEL,BENZENE,BENZENE,2019-03-07,10.0,microgr/L,5.0,200.0,2019
נד_דלק_מרכבות_האש_4,נד דלק מרכבות האש 4,FUEL,BENZENE,BENZENE,2020-01-20,10.0,microgr/L,5.0,200.0,2020
נד_דלק_מרכבות_האש_4,נד דלק מרכבות האש 4,FUEL,BENZENE,BENZENE,2021-01-17,10.0,microgr/L,5.0,200.0,2021
נד_דלק_מרכבות_האש_4,נד דלק מרכבות האש 4,FUEL,BENZENE,BENZENE,2021-09-13,20.0,microgr/L,5.0,400.0,2021
נד_דלק_מרכבות_האש_4,נד דלק מרכבות האש 4,FUEL,BENZENE,BENZENE,2023-03-01,53.1,microgr/L,5.0,1062.0,2023
נד_דלק_מרכבות_האש_4,נד דלק מרכבות האש 4,FUEL,BENZENE,BENZENE,2023-05-30,439.0,microgr/L,5.0,8780.0,2023
נד_דלק_מרכבות_האש_4,נד דלק מרכבות האש 4,FUEL,BENZENE,BENZENE,2024-01-15,84.8,microgr/L,5.0,1696.0,2024
נד_דלק_מרכבות_האש_4,נד דלק מרכבות האש 4,FUEL,BENZENE,BENZENE,2025-05-14,10.0,microgr/L,5.0,200.0,2025
נד_דלק_מרכבות_האש_4,נד דלק מרכבות האש 4,FUEL,XYLENE,XYLENE,2017-05-28,620.0,microgr/L,500.0,124.0,2017
נד_דלק_מרכבות_האש_5,נד דלק מרכבות האש 5,FUEL, MTBE,MTBE,2014-03-18,2700.0,microgr/L,40.0,6750.0,2014
נד_דלק_מרכבות_האש_5,נד דלק מרכבות האש 5,FUEL, MTBE,MTBE,2014-12-23,5000.0,microgr/L,40.0,12500.0,2014
נד_דלק_מרכבות_האש_5,נד דלק מרכבות האש 5,FUEL, MTBE,MTBE,2015-07-26,5700.0,microgr/L,40.0,14250.0,2015
נד_דלק_מרכבות_האש_5,נד דלק מרכבות האש 5,FUEL, MTBE,MTBE,2017-05-28,120.0,microgr/L,40.0,300.0,2017
נד_דלק_מרכבות_האש_5,נד דלק מרכבות האש 5,FUEL, MTBE,MTBE,2018-06-28,2000.0,microgr/L,40.0,5000.0,2018
נד_דלק_מרכבות_האש_5,נד דלק מרכבות האש 5,FUEL, MTBE,MTBE,2019-03-07,10000.0,microgr/L,40.0,25000.0,2019
נד_דלק_מרכבות_האש_5,נד דלק מרכבות האש 5,FUEL, MTBE,MTBE,2020-01-20,12000.0,microgr/L,40.0,30000.0,2020
נד_דלק_מרכבות_האש_5,נד דלק מרכבות האש 5,FUEL, MTBE,MTBE,2021-01-17,4800.0,microgr/L,40.0,12000.0,2021
נד_דלק_מרכבות_האש_5,נד דלק מרכבות האש 5,FUEL, MTBE,MTBE,2021-09-13,840.0,microgr/L,40.0,2100.0,2021
נד_דלק_מרכבות_האש_5,נד דלק מרכבות האש 5,FUEL, MTBE,MTBE,2024-01-15,1480.0,microgr/L,40.0,3700.0,2024
נד_דלק_מרכבות_האש_5,נד דלק מרכבות האש 5,FUEL,BENZENE,BENZENE,2015-07-26,40.0,microgr/L,5.0,800.0,2015
נד_דלק_מרכבות_האש_5,נד דלק מרכבות האש 5,FUEL,BENZENE,BENZENE,2019-03-07,10.0,microgr/L,5.0,200.0,2019
נד_דלק_מרכבות_האש_5,נד דלק מרכבות האש 5,FUEL,BENZENE,BENZENE,2020-01-20,10.0,microgr/L,5.0,200.0,2020
נד_דלק_מרכבות_האש_5,נד דלק מרכבות האש 5,FUEL,BENZENE,BENZENE,2021-01-17,10.0,microgr/L,5.0,200.0,2021
נד_דלק_מרכבות_האש_5,נד דלק מרכבות האש 5,FUEL,BENZENE,BENZENE,2021-09-13,30.0,microgr/L,5.0,600.0,2021
נד_דלק_מרכבות_האש_5,נד דלק מרכבות האש 5,FUEL,BENZENE,BENZENE,2025-05-14,10.0,microgr/L,5.0,200.0,2025
נד_דלק_מרכבות_האש_6,נד דלק מרכבות האש 6,FUEL, MTBE,MTBE,2014-03-18,7400.0,microgr/L,40.0,18500.0,2014
נד_דלק_מרכבות_האש_6,נד דלק מרכבות האש 6,FUEL, MTBE,MTBE,2014-12-23,2500.0,microgr/L,40.0,6250.0,2014
נד_דלק_מרכבות_האש_6,נד דלק מרכבות האש 6,FUEL, MTBE,MTBE,2021-09-13,80.0,microgr/L,40.0,200.0,2021
נד_דלק_מרכבות_האש_6,נד דלק מרכבות האש 6,FUEL, MTBE,MTBE,2024-01-15,610.0,microgr/L,40.0,1525.0,2024
נד_דלק_מרכבות_האש_6,נד דלק מרכבות האש 6,FUEL,BENZENE,BENZENE,2014-03-18,10.0,microgr/L,5.0,200.0,2014
נד_דלק_מרכבות_האש_6,נד דלק מרכבות האש 6,FUEL,BENZENE,BENZENE,2019-03-07,10.0,microgr/L,5.0,200.0,2019
נד_דלק_מרכבות_האש_6,נד דלק מרכבות האש 6,FUEL,BENZENE,BENZENE,2020-01-20,10.0,microgr/L,5.0,200.0,2020
נד_דלק_מרכבות_האש_6,נד דלק מרכבות האש 6,FUEL,BENZENE,BENZENE,2021-01-17,10.0,microgr/L,5.0,200.0,2021
נד_דלק_מרכבות_האש_6,נד דלק מרכבות האש 6,FUEL,BENZENE,BENZENE,2021-09-13,60.0,microgr/L,5.0,1200.0,2021
נד_דלק_מרכבות_האש_6,נד דלק מרכבות האש 6,FUEL,BENZENE,BENZENE,2025-05-14,10.0,microgr/L,5.0,200.0,2025
נד_דן_חולון_1,נד דן חולון 1,FUEL, MTBE,MTBE,2018-12-23,500.0,microgr/L,40.0,1250.0,2018
נד_דן_חולון_1,נד דן חולון 1,FUEL,BENZENE,BENZENE,2018-09-13,17.0,microgr/L,5.0,340.0,2018
נד_דן_חולון_1,נד דן חולון 1,FUEL,BENZENE,BENZENE,2019-03-13,8.2,microgr/L,5.0,164.0,2019
נד_דן_חולון_1,נד דן חולון 1,FUEL,BENZENE,BENZENE,2021-03-16,9.7,microgr/L,5.0,194.0,2021
נד_דן_חולון_1,נד דן חולון 1,FUEL,TOLUENE,TOLUENE,2018-12-23,28000.0,microgr/L,700.0,4000.0,2018
נד_דן_חולון_2,נד דן חולון 2,FUEL, MTBE,MTBE,2018-12-23,400.0,microgr/L,40.0,1000.0,2018
נד_דן_חולון_2,נד דן חולון 2,FUEL,ETHYL BENZENE,ETHYL BENZENE,2018-12-23,5000.0,microgr/L,300.0,1666.67,2018
נד_דן_חולון_2,נד דן חולון 2,FUEL,TOLUENE,TOLUENE,2018-12-23,8000.0,microgr/L,700.0,1142.86,2018
נד_דן_חולון_2,נד דן חולון 2,FUEL,XYLENE,XYLENE,2018-12-23,33000.0,microgr/L,500.0,6600.0,2018
נד_המרכבה_ק2,נד המרכבה ק2,FUEL, MTBE,MTBE,2016-11-30,80.0,microgr/L,40.0,200.0,2016
נד_המרכבה_ק2,נד המרכבה ק2,FUEL, MTBE,MTBE,2018-01-09,240.0,microgr/L,40.0,600.0,2018
נד_המרכבה_ק2,נד המרכבה ק2,FUEL, MTBE,MTBE,2018-08-28,200.0,microgr/L,40.0,500.0,2018
נד_המרכבה_ק2,נד המרכבה ק2,FUEL, MTBE,MTBE,2019-09-09,1200.0,microgr/L,40.0,3000.0,2019
נד_המרכבה_ק2,נד המרכבה ק2,FUEL, MTBE,MTBE,2020-03-29,300.0,microgr/L,40.0,750.0,2020
נד_המרכבה_ק2,נד המרכבה ק2,FUEL, MTBE,MTBE,2021-03-16,100.0,microgr/L,40.0,250.0,2021
נד_המרכבה_ק2,נד המרכבה ק2,FUEL,BENZENE,BENZENE,2018-08-28,300.0,microgr/L,5.0,6000.0,2018
נד_המרכבה_ק2,נד המרכבה ק2,FUEL,BENZENE,BENZENE,2019-09-09,10.0,microgr/L,5.0,200.0,2019
נד_המרכבה_ק2,נד המרכבה ק2,FUEL,BENZENE,BENZENE,2020-03-29,10.0,microgr/L,5.0,200.0,2020
נד_המרכבה_ק2,נד המרכבה ק2,FUEL,BENZENE,BENZENE,2021-03-16,10.0,microgr/L,5.0,200.0,2021
נד_המרכבה_ק2,נד המרכבה ק2,FUEL,ETHYL BENZENE,ETHYL BENZENE,2018-08-28,1300.0,microgr/L,300.0,433.33,2018
נד_המרכבה_ק2,נד המרכבה ק2,FUEL,TOLUENE,TOLUENE,2018-08-28,3500.0,microgr/L,700.0,500.0,2018
נד_המרכבה_ק2,נד המרכבה ק2,FUEL,XYLENE,XYLENE,2018-08-28,4600.0,microgr/L,500.0,920.0,2018
נד_המרכבה_ק3,נד המרכבה ק3,FUEL, MTBE,MTBE,2016-11-30,220.0,microgr/L,40.0,550.0,2016
נד_המרכבה_ק3,נד המרכבה ק3,FUEL, MTBE,MTBE,2018-01-09,3600.0,microgr/L,40.0,9000.0,2018
נד_המרכבה_ק3,נד המרכבה ק3,FUEL, MTBE,MTBE,2019-09-09,500.0,microgr/L,40.0,1250.0,2019
נד_המרכבה_ק3,נד המרכבה ק3,FUEL, MTBE,MTBE,2020-03-29,900.0,microgr/L,40.0,2250.0,2020
נד_המרכבה_ק3,נד המרכבה ק3,FUEL, MTBE,MTBE,2021-03-16,480.0,microgr/L,40.0,1200.0,2021
נד_המרכבה_ק3,נד המרכבה ק3,FUEL, MTBE,MTBE,2021-04-11,309.501,microgr/L,40.0,773.75,2021
נד_המרכבה_ק3,נד המרכבה ק3,FUEL,BENZENE,BENZENE,2018-08-28,200.0,microgr/L,5.0,4000.0,2018
נד_המרכבה_ק3,נד המרכבה ק3,FUEL,BENZENE,BENZENE,2019-09-09,10.0,microgr/L,5.0,200.0,2019
נד_המרכבה_ק3,נד המרכבה ק3,FUEL,BENZENE,BENZENE,2020-03-29,10.0,microgr/L,5.0,200.0,2020
נד_המרכבה_ק3,נד המרכבה ק3,FUEL,BENZENE,BENZENE,2021-03-16,10.0,microgr/L,5.0,200.0,2021
נד_המרכבה_ק3,נד המרכבה ק3,FUEL,ETHYL BENZENE,ETHYL BENZENE,2018-08-28,1200.0,microgr/L,300.0,400.0,2018
נד_המרכבה_ק3,נד המרכבה ק3,FUEL,TOLUENE,TOLUENE,2018-08-28,3000.0,microgr/L,700.0,428.57,2018
נד_המרכבה_ק3,נד המרכבה ק3,FUEL,XYLENE,XYLENE,2018-08-28,3900.0,microgr/L,500.0,780.0,2018
נד_טן_חולון_1,נד טן חולון 1,FUEL, MTBE,MTBE,2015-02-11,100.0,microgr/L,40.0,250.0,2015
נד_טן_חולון_1,נד טן חולון 1,FUEL, MTBE,MTBE,2020-11-22,70.0,microgr/L,40.0,175.0,2020
נד_טן_חולון_1,נד טן חולון 1,FUEL,BENZENE,BENZENE,2015-02-12,20.0,microgr/L,5.0,400.0,2015
נד_טן_חולון_1,נד טן חולון 1,FUEL,BENZENE,BENZENE,2016-02-14,10.0,microgr/L,5.0,200.0,2016
נד_טן_חולון_1,נד טן חולון 1,FUEL,BENZENE,BENZENE,2019-05-16,10.0,microgr/L,5.0,200.0,2019
נד_טן_חולון_1,נד טן חולון 1,FUEL,BENZENE,BENZENE,2020-11-22,60.0,microgr/L,5.0,1200.0,2020
נד_טן_חולון_1,נד טן חולון 1,FUEL,BENZENE,BENZENE,2021-01-21,10.0,microgr/L,5.0,200.0,2021
נד_מרכבות_האש_7,נד מרכבות האש 7,FUEL, MTBE,MTBE,2023-05-30,3100.0,microgr/L,40.0,7750.0,2023
נד_מרכבות_האש_7,נד מרכבות האש 7,FUEL, MTBE,MTBE,2024-01-15,54.6,microgr/L,40.0,136.5,2024
נד_מרכבות_האש_7,נד מרכבות האש 7,FUEL, MTBE,MTBE,2025-05-14,100.0,microgr/L,40.0,250.0,2025
נד_מרכבות_האש_7,נד מרכבות האש 7,FUEL,BENZENE,BENZENE,2023-05-30,62.0,microgr/L,5.0,1240.0,2023
נד_מרכבות_האש_7,נד מרכבות האש 7,FUEL,BENZENE,BENZENE,2025-05-14,10.0,microgr/L,5.0,200.0,2025
נד_מרכבות_האש_8,נד מרכבות האש 8,FUEL, MTBE,MTBE,2024-01-15,1170.0,microgr/L,40.0,2925.0,2024
נד_מרכבות_האש_8,נד מרכבות האש 8,FUEL, MTBE,MTBE,2025-05-14,50.0,microgr/L,40.0,125.0,2025
נד_מרכבות_האש_8,נד מרכבות האש 8,FUEL,BENZENE,BENZENE,2024-01-15,519.0,microgr/L,5.0,10380.0,2024
נד_מרכבות_האש_8,נד מרכבות האש 8,FUEL,BENZENE,BENZENE,2025-05-14,80.0,microgr/L,5.0,1600.0,2025
נד_מרכבות_האש_8,נד מרכבות האש 8,FUEL,ETHYL BENZENE,ETHYL BENZENE,2024-01-15,863.0,microgr/L,300.0,287.67,2024
נד_מרכבות_האש_8,נד מרכבות האש 8,FUEL,TOLUENE,TOLUENE,2024-01-15,5290.0,microgr/L,700.0,755.71,2024
נד_מרכבות_האש_8,נד מרכבות האש 8,FUEL,XYLENE,XYLENE,2024-01-15,3300.0,microgr/L,500.0,660.0,2024
נד_מרכבות_האש_9,נד מרכבות האש 9,FUEL, MTBE,MTBE,2023-05-30,2730.0,microgr/L,40.0,6825.0,2023
נד_מרכבות_האש_9,נד מרכבות האש 9,FUEL, MTBE,MTBE,2024-01-15,609.0,microgr/L,40.0,1522.5,2024
נד_מרכבות_האש_9,נד מרכבות האש 9,FUEL, MTBE,MTBE,2025-05-14,500.0,microgr/L,40.0,1250.0,2025
נד_מרכבות_האש_9,נד מרכבות האש 9,FUEL,BENZENE,BENZENE,2023-05-30,552.0,microgr/L,5.0,11040.0,2023
נד_מרכבות_האש_9,נד מרכבות האש 9,FUEL,BENZENE,BENZENE,2024-01-15,5.59,microgr/L,5.0,111.8,2024
נד_מרכבות_האש_9,נד מרכבות האש 9,FUEL,BENZENE,BENZENE,2025-05-14,10.0,microgr/L,5.0,200.0,2025
נד_נובר_מרכבה,נד נובר מרכבה,FUEL, MTBE,MTBE,2010-12-19,18000.0,microgr/L,40.0,45000.0,2010
נד_נובר_מרכבה,נד נובר מרכבה,FUEL, MTBE,MTBE,2012-04-01,17000.0,microgr/L,40.0,42500.0,2012
נד_נובר_מרכבה,נד נובר מרכבה,FUEL, MTBE,MTBE,2013-11-03,6800.0,microgr/L,40.0,17000.0,2013
נד_נובר_מרכבה,נד נובר מרכבה,FUEL, MTBE,MTBE,2015-02-25,3000.0,microgr/L,40.0,7500.0,2015
נד_נובר_מרכבה,נד נובר מרכבה,FUEL, MTBE,MTBE,2018-08-28,2500.0,microgr/L,40.0,6250.0,2018
נד_נובר_מרכבה,נד נובר מרכבה,FUEL, MTBE,MTBE,2019-09-09,1600.0,microgr/L,40.0,4000.0,2019
נד_נובר_מרכבה,נד נובר מרכבה,FUEL, MTBE,MTBE,2020-03-29,900.0,microgr/L,40.0,2250.0,2020
נד_נובר_מרכבה,נד נובר מרכבה,FUEL,BENZENE,BENZENE,2010-12-19,80.0,microgr/L,5.0,1600.0,2010
נד_נובר_מרכבה,נד נובר מרכבה,FUEL,BENZENE,BENZENE,2018-08-28,100.0,microgr/L,5.0,2000.0,2018
נד_נובר_מרכבה,נד נובר מרכבה,FUEL,BENZENE,BENZENE,2019-09-09,10.0,microgr/L,5.0,200.0,2019
נד_נובר_מרכבה,נד נובר מרכבה,FUEL,BENZENE,BENZENE,2020-03-29,10.0,microgr/L,5.0,200.0,2020
נד_נובר_מרכבה,נד נובר מרכבה,FUEL,ETHYL BENZENE,ETHYL BENZENE,2018-08-28,1200.0,microgr/L,300.0,400.0,2018
נד_נובר_מרכבה,נד נובר מרכבה,FUEL,TOLUENE,TOLUENE,2018-08-28,2700.0,microgr/L,700.0,385.71,2018
נד_נובר_מרכבה,נד נובר מרכבה,FUEL,XYLENE,XYLENE,2018-08-28,3800.0,microgr/L,500.0,760.0,2018
נד_סונול_המלאכה_מ-1,נד סונול המלאכה מ-1,FUEL, MTBE,MTBE,2016-09-20,7400.0,microgr/L,40.0,18500.0,2016
נד_סונול_המלאכה_מ-1,נד סונול המלאכה מ-1,FUEL,BENZENE,BENZENE,2011-06-06,10.0,microgr/L,5.0,200.0,2011
נד_סונול_המלאכה_מ-1,נד סונול המלאכה מ-1,FUEL,BENZENE,BENZENE,2011-12-18,20.0,microgr/L,5.0,400.0,2011
נד_סונול_המלאכה_מ-1,נד סונול המלאכה מ-1,FUEL,BENZENE,BENZENE,2012-06-20,10.0,microgr/L,5.0,200.0,2012
נד_סונול_המלאכה_מ-1,נד סונול המלאכה מ-1,FUEL,BENZENE,BENZENE,2012-12-10,15.0,microgr/L,5.0,300.0,2012
נד_סונול_המלאכה_מ-1,נד סונול המלאכה מ-1,FUEL,BENZENE,BENZENE,2014-12-18,6.0,microgr/L,5.0,120.0,2014
נד_סונול_המלאכה_מ-1,נד סונול המלאכה מ-1,FUEL,BENZENE,BENZENE,2016-09-20,20.0,microgr/L,5.0,400.0,2016
נד_סונול_המלאכה_מ-1,נד סונול המלאכה מ-1,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2023-01-30,1024.634,microgr/L,10.0,10246.34,2023
נד_סונול_המלאכה_מ-1,נד סונול המלאכה מ-1,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2026-01-08,69.54,microgr/L,10.0,695.4,2026
נד_סונול_המלאכה_מ-1,נד סונול המלאכה מ-1,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2023-01-30,2789.109,microgr/L,7.5,37188.12,2023
נד_סונול_המלאכה_מ-1,נד סונול המלאכה מ-1,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2026-01-08,2722.24,microgr/L,7.5,36296.53,2026
נד_סונול_המלאכה_ק-1,נד סונול המלאכה ק-1,FUEL, MTBE,MTBE,2017-09-14,2390.0,microgr/L,40.0,5975.0,2017
נד_סונול_המלאכה_ק-1,נד סונול המלאכה ק-1,FUEL, MTBE,MTBE,2021-05-31,740.0,microgr/L,40.0,1850.0,2021
נד_סונול_המלאכה_ק-1,נד סונול המלאכה ק-1,FUEL, MTBE,MTBE,2025-01-26,70.0,microgr/L,40.0,175.0,2025
נד_סונול_המלאכה_ק-1,נד סונול המלאכה ק-1,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2011-04-03,18.52,microgr/L,10.0,185.2,2011
נד_סונול_המלאכה_ק-1,נד סונול המלאכה ק-1,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2011-10-03,75.3,microgr/L,10.0,753.0,2011
נד_סונול_המלאכה_ק-1,נד סונול המלאכה ק-1,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2023-01-30,70.662,microgr/L,10.0,706.62,2023
נד_סונול_המלאכה_ק-1,נד סונול המלאכה ק-1,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2026-01-08,31.08,microgr/L,10.0,310.8,2026
נד_סונול_המלאכה_ק-1,נד סונול המלאכה ק-1,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2011-04-03,41.62,microgr/L,10.0,416.2,2011
נד_סונול_המלאכה_ק-1,נד סונול המלאכה ק-1,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2011-10-03,28.2,microgr/L,10.0,282.0,2011
נד_סונול_המלאכה_ק-1,נד סונול המלאכה ק-1,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2011-04-03,391.0,microgr/L,7.5,5213.33,2011
נד_סונול_המלאכה_ק-1,נד סונול המלאכה ק-1,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2011-10-03,1135.0,microgr/L,7.5,15133.33,2011
נד_סונול_המלאכה_ק-1,נד סונול המלאכה ק-1,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2023-01-30,127.719,microgr/L,7.5,1702.92,2023
נד_סונול_המלאכה_ק-1,נד סונול המלאכה ק-1,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2026-01-08,314.37,microgr/L,7.5,4191.6,2026
נד_סונול_מרכבה_1,נד סונול מרכבה 1,FUEL, MTBE,MTBE,2010-12-19,18000.0,microgr/L,40.0,45000.0,2010
נד_סונול_מרכבה_1,נד סונול מרכבה 1,FUEL, MTBE,MTBE,2016-11-30,260.0,microgr/L,40.0,650.0,2016
נד_סונול_מרכבה_1,נד סונול מרכבה 1,FUEL,BENZENE,BENZENE,2010-12-19,80.0,microgr/L,5.0,1600.0,2010
נד_סונול_משמר_השבעה_2,נד סונול משמר השבעה 2,FUEL, MTBE,MTBE,2024-09-09,50.0,microgr/L,40.0,125.0,2024
נד_סונול_משמר_השבעה_2,נד סונול משמר השבעה 2,FUEL,BENZENE,BENZENE,2024-09-09,210.0,microgr/L,5.0,4200.0,2024
נד_סונול_משמר_השבעה_3,נד סונול משמר השבעה 3,FUEL, MTBE,MTBE,2017-10-29,240.0,microgr/L,40.0,600.0,2017
נד_סונול_משמר_השבעה_3,נד סונול משמר השבעה 3,FUEL, MTBE,MTBE,2018-05-15,130.0,microgr/L,40.0,325.0,2018
נד_פז_סיירים_1,נד פז סיירים 1,FUEL, MTBE,MTBE,2017-05-28,130.0,microgr/L,40.0,325.0,2017
נד_פז_סיירים_2,נד פז סיירים 2,FUEL, MTBE,MTBE,2016-11-09,26000.0,microgr/L,40.0,65000.0,2016
נד_פז_סיירים_2,נד פז סיירים 2,FUEL, MTBE,MTBE,2017-03-13,5100.0,microgr/L,40.0,12750.0,2017
נד_פז_סיירים_2,נד פז סיירים 2,FUEL, MTBE,MTBE,2017-10-23,1130.0,microgr/L,40.0,2825.0,2017
נד_פז_סיירים_2,נד פז סיירים 2,FUEL, MTBE,MTBE,2018-07-01,42660.0,microgr/L,40.0,106650.0,2018
נד_פז_סיירים_2,נד פז סיירים 2,FUEL, MTBE,MTBE,2019-02-27,10161.0,microgr/L,40.0,25402.5,2019
נד_פז_סיירים_2,נד פז סיירים 2,FUEL, MTBE,MTBE,2019-06-04,16983.0,microgr/L,40.0,42457.5,2019
נד_פז_סיירים_2,נד פז סיירים 2,FUEL, MTBE,MTBE,2020-06-21,703.8,microgr/L,40.0,1759.5,2020
נד_פז_סיירים_2,נד פז סיירים 2,FUEL, MTBE,MTBE,2021-02-23,318.4,microgr/L,40.0,796.0,2021
נד_פז_סיירים_2,נד פז סיירים 2,FUEL, MTBE,MTBE,2022-06-21,90.0,microgr/L,40.0,225.0,2022
נד_פז_סיירים_2,נד פז סיירים 2,FUEL,BENZENE,BENZENE,2016-11-09,410.0,microgr/L,5.0,8200.0,2016
נד_פז_סיירים_2,נד פז סיירים 2,FUEL,BENZENE,BENZENE,2017-03-13,90.0,microgr/L,5.0,1800.0,2017
נד_פז_סיירים_2,נד פז סיירים 2,FUEL,BENZENE,BENZENE,2017-10-23,690.0,microgr/L,5.0,13800.0,2017
נד_פז_סיירים_2,נד פז סיירים 2,FUEL,BENZENE,BENZENE,2018-07-01,1440.0,microgr/L,5.0,28800.0,2018
נד_פז_סיירים_2,נד פז סיירים 2,FUEL,BENZENE,BENZENE,2019-02-27,1446.0,microgr/L,5.0,28920.0,2019
נד_פז_סיירים_2,נד פז סיירים 2,FUEL,BENZENE,BENZENE,2019-06-04,1694.0,microgr/L,5.0,33880.0,2019
נד_פז_סיירים_2,נד פז סיירים 2,FUEL,BENZENE,BENZENE,2020-06-21,1145.4,microgr/L,5.0,22908.0,2020
נד_פז_סיירים_2,נד פז סיירים 2,FUEL,BENZENE,BENZENE,2021-02-23,743.0,microgr/L,5.0,14860.0,2021
נד_פז_סיירים_2,נד פז סיירים 2,FUEL,BENZENE,BENZENE,2021-12-02,78.0,microgr/L,5.0,1560.0,2021
נד_פז_סיירים_2,נד פז סיירים 2,FUEL,BENZENE,BENZENE,2025-05-25,7.0,microgr/L,5.0,140.0,2025
נד_פז_סיירים_2,נד פז סיירים 2,FUEL,ETHYL BENZENE,ETHYL BENZENE,2017-10-23,550.0,microgr/L,300.0,183.33,2017
נד_פז_סיירים_2,נד פז סיירים 2,FUEL,ETHYL BENZENE,ETHYL BENZENE,2018-07-01,1120.0,microgr/L,300.0,373.33,2018
נד_פז_סיירים_2,נד פז סיירים 2,FUEL,ETHYL BENZENE,ETHYL BENZENE,2019-02-27,1032.0,microgr/L,300.0,344.0,2019
נד_פז_סיירים_2,נד פז סיירים 2,FUEL,ETHYL BENZENE,ETHYL BENZENE,2019-06-04,2030.0,microgr/L,300.0,676.67,2019
נד_פז_סיירים_2,נד פז סיירים 2,FUEL,ETHYL BENZENE,ETHYL BENZENE,2020-06-21,1693.0,microgr/L,300.0,564.33,2020
נד_פז_סיירים_2,נד פז סיירים 2,FUEL,ETHYL BENZENE,ETHYL BENZENE,2021-02-23,839.0,microgr/L,300.0,279.67,2021
נד_פז_סיירים_2,נד פז סיירים 2,FUEL,ETHYL BENZENE,ETHYL BENZENE,2021-12-02,503.0,microgr/L,300.0,167.67,2021
נד_פז_סיירים_2,נד פז סיירים 2,FUEL,ETHYL BENZENE,ETHYL BENZENE,2022-12-18,2718.0,microgr/L,300.0,906.0,2022
נד_פז_סיירים_2,נד פז סיירים 2,FUEL,ETHYL BENZENE,ETHYL BENZENE,2023-12-18,1892.0,microgr/L,300.0,630.67,2023
נד_פז_סיירים_2,נד פז סיירים 2,FUEL,TOLUENE,TOLUENE,2016-11-09,1300.0,microgr/L,700.0,185.71,2016
