borehole,name_he,family,param_code,param_name,max_date,max_concentration,unit,drinking_water_standard,pct_of_standard,n_since_2018
מק_חולון_23,מק חולון 23,FUEL,ETHYL BENZENE,ETHYL BENZENE,2018-07-29,0.0,microgr/L,300.0,0.0,3
מק_חולון_23,מק חולון 23,FUEL, MTBE,MTBE,2018-07-29,0.0,microgr/L,40.0,0.0,4
מק_חולון_23,מק חולון 23,FUEL,TOLUENE,TOLUENE,2018-07-29,0.0,microgr/L,700.0,0.0,3
מק_חולון_23,מק חולון 23,FUEL,XYLENE,XYLENE,2018-07-29,0.0,microgr/L,500.0,0.0,3
נד_סונול_משמר_השבעה_1,נד סונול משמר השבעה 1,FUEL,BENZENE,BENZENE,2024-09-09,2.0,microgr/L,5.0,40.0,1
נד_סונול_משמר_השבעה_1,נד סונול משמר השבעה 1,FUEL,ETHYL BENZENE,ETHYL BENZENE,2024-09-09,1.0,microgr/L,300.0,0.33,1
נד_סונול_משמר_השבעה_1,נד סונול משמר השבעה 1,FUEL, MTBE,MTBE,2024-09-09,5.0,microgr/L,40.0,12.5,1
נד_סונול_משמר_השבעה_1,נד סונול משמר השבעה 1,FUEL,TOLUENE,TOLUENE,2024-09-09,3.0,microgr/L,700.0,0.43,1
נד_סונול_משמר_השבעה_1,נד סונול משמר השבעה 1,FUEL,XYLENE,XYLENE,2024-09-09,4.0,microgr/L,500.0,0.8,1
נד_סונול_משמר_השבעה_2,נד סונול משמר השבעה 2,FUEL,BENZENE,BENZENE,2024-09-09,210.0,microgr/L,5.0,4200.0,1
נד_סונול_משמר_השבעה_2,נד סונול משמר השבעה 2,FUEL,ETHYL BENZENE,ETHYL BENZENE,2024-09-09,1.0,microgr/L,300.0,0.33,1
נד_סונול_משמר_השבעה_2,נד סונול משמר השבעה 2,FUEL, MTBE,MTBE,2024-09-09,50.0,microgr/L,40.0,125.0,1
נד_סונול_משמר_השבעה_2,נד סונול משמר השבעה 2,FUEL,TOLUENE,TOLUENE,2024-09-09,6.0,microgr/L,700.0,0.86,1
נד_סונול_משמר_השבעה_2,נד סונול משמר השבעה 2,FUEL,XYLENE,XYLENE,2024-09-09,6.0,microgr/L,500.0,1.2,1
נד_פז_צבר_1,נד פז צבר 1,FUEL,BENZENE,BENZENE,2018-10-29,3100.0,microgr/L,5.0,62000.0,10
נד_פז_צבר_1,נד פז צבר 1,FUEL,ETHYL BENZENE,ETHYL BENZENE,2018-10-29,1390.0,microgr/L,300.0,463.33,10
נד_פז_צבר_1,נד פז צבר 1,FUEL, MTBE,MTBE,2018-10-29,130.0,microgr/L,40.0,325.0,10
נד_פז_צבר_1,נד פז צבר 1,FUEL,TOLUENE,TOLUENE,2018-10-29,1050.0,microgr/L,700.0,150.0,9
נד_פז_צבר_1,נד פז צבר 1,FUEL,XYLENE,XYLENE,2018-10-29,2430.0,microgr/L,500.0,486.0,10
נד_דלק_השבעה_נ/1,נד דלק השבעה נ/1,FUEL,BENZENE,BENZENE,2024-02-12,5.0,microgr/L,5.0,100.0,2
נד_דלק_השבעה_נ/1,נד דלק השבעה נ/1,FUEL,ETHYL BENZENE,ETHYL BENZENE,2025-02-02,2.0,microgr/L,300.0,0.67,2
נד_דלק_השבעה_נ/1,נד דלק השבעה נ/1,FUEL, MTBE,MTBE,2024-02-12,4.0,microgr/L,40.0,10.0,2
נד_דלק_השבעה_נ/1,נד דלק השבעה נ/1,FUEL,TOLUENE,TOLUENE,2024-02-12,5.0,microgr/L,700.0,0.71,2
נד_דלק_השבעה_נ/1,נד דלק השבעה נ/1,FUEL,XYLENE,XYLENE,2025-02-02,6.0,microgr/L,500.0,1.2,2
נד_פז_צבר_2,נד פז צבר 2,FUEL,BENZENE,BENZENE,2018-10-29,50.0,microgr/L,5.0,1000.0,10
נד_פז_צבר_2,נד פז צבר 2,FUEL,ETHYL BENZENE,ETHYL BENZENE,2022-02-15,1203.0,microgr/L,300.0,401.0,10
נד_פז_צבר_2,נד פז צבר 2,FUEL, MTBE,MTBE,2020-05-27,46.0,microgr/L,40.0,115.0,10
נד_פז_צבר_2,נד פז צבר 2,FUEL,TOLUENE,TOLUENE,2018-10-29,4760.0,microgr/L,700.0,680.0,10
נד_פז_צבר_2,נד פז צבר 2,FUEL,XYLENE,XYLENE,2022-02-15,5279.0,microgr/L,500.0,1055.8,10
נד_פז_צבר_4,נד פז צבר 4,FUEL,BENZENE,BENZENE,2018-12-03,47.0,microgr/L,5.0,940.0,2
נד_פז_צבר_4,נד פז צבר 4,FUEL,ETHYL BENZENE,ETHYL BENZENE,2018-01-11,10.0,microgr/L,300.0,3.33,2
נד_פז_צבר_4,נד פז צבר 4,FUEL, MTBE,MTBE,2018-01-11,0.0,microgr/L,40.0,0.0,2
נד_פז_צבר_4,נד פז צבר 4,FUEL,TOLUENE,TOLUENE,2018-01-11,0.0,microgr/L,700.0,0.0,2
נד_פז_צבר_4,נד פז צבר 4,FUEL,XYLENE,XYLENE,2018-12-03,19.0,microgr/L,500.0,3.8,2
נד_פז_צבר_5,נד פז צבר 5,FUEL,BENZENE,BENZENE,2020-05-27,5.0,microgr/L,5.0,100.0,6
נד_פז_צבר_5,נד פז צבר 5,FUEL,ETHYL BENZENE,ETHYL BENZENE,2020-05-27,5.0,microgr/L,300.0,1.67,6
נד_פז_צבר_5,נד פז צבר 5,FUEL, MTBE,MTBE,2020-05-27,5.0,microgr/L,40.0,12.5,6
נד_פז_צבר_5,נד פז צבר 5,FUEL,TOLUENE,TOLUENE,2020-05-27,5.0,microgr/L,700.0,0.71,6
נד_פז_צבר_5,נד פז צבר 5,FUEL,XYLENE,XYLENE,2020-05-27,5.0,microgr/L,500.0,1.0,6
נת_חולון_14,נת חולון 14,METALS,ARSENIC AS AS,ARSENIC AS AS,2018-07-17,0.0,microgr/L,10.0,0.0,4
נת_חולון_14,נת חולון 14,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2022-06-15,165.683,microgr/L,50.0,331.37,4
נת_חולון_14,נת חולון 14,METALS,LEAD AS PB,LEAD AS PB,2018-07-17,0.0,microgr/L,10.0,0.0,4
נת_חולון_14,נת חולון 14,METALS,NICKEL AS NI,NICKEL AS NI,2018-07-17,0.0,microgr/L,20.0,0.0,4
נת_חולון_14,נת חולון 14,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2024-11-18,1.0,microgr/L,,,4
נת_חולון_14,נת חולון 14,FUEL,BENZENE,BENZENE,2022-06-15,1.0,microgr/L,5.0,20.0,4
נת_חולון_14,נת חולון 14,INDUSTRY,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2024-11-18,1.0,microgr/L,4.0,25.0,3
נת_חולון_14,נת חולון 14,INDUSTRY,CHLOROFORM,CHLOROFORM,2019-06-16,21.87,microgr/L,80.0,27.34,5
נת_חולון_14,נת חולון 14,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2019-06-16,16.37,microgr/L,50.0,32.74,5
נת_חולון_14,נת חולון 14,INDUSTRY,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2021-05-19,1.0,microgr/L,4.0,25.0,3
נת_חולון_14,נת חולון 14,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2019-06-16,66.9,microgr/L,10.0,669.0,5
נת_חולון_14,נת חולון 14,FUEL, MTBE,MTBE,2022-06-15,1.0,microgr/L,40.0,2.5,4
נת_חולון_14,נת חולון 14,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2019-06-16,133.4,microgr/L,10.0,1334.0,5
נת_חולון_14,נת חולון 14,FUEL,TOLUENE,TOLUENE,2022-06-15,1.0,microgr/L,700.0,0.14,4
נת_חולון_14,נת חולון 14,INDUSTRY,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2022-06-15,1.0,microgr/L,50.0,2.0,5
נת_חולון_14,נת חולון 14,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2019-06-16,618.34,microgr/L,7.5,8244.53,5
נת_חולון_14,נת חולון 14,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2018-07-17,0.0,microgr/L,0.5,0.0,5
נת_חולון_14,נת חולון 14,FUEL,XYLENE,XYLENE,2022-06-15,4.008,microgr/L,500.0,0.8,4
נת_חולון_14,נת חולון 14,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2024-11-18,1.0,microgr/L,,,4
נת_חולון_14,נת חולון 14,FUEL,ETHYL BENZENE,ETHYL BENZENE,2018-07-17,0.0,microgr/L,300.0,0.0,4
נת_חולון_14,נת חולון 14,METALS,CADMIUM AS CD,CADMIUM AS CD,2018-07-17,0.0,microgr/L,5.0,0.0,4
נת_חולון_14,נת חולון 14,INDUSTRY,"1,4 DIOXANE","1,4 DIOXANE",2026-02-10,5.1,microgr/L,3.0,170.0,1
נד_פז_צבר_6,נד פז צבר 6,FUEL,BENZENE,BENZENE,2020-05-27,5.0,microgr/L,5.0,100.0,10
נד_פז_צבר_6,נד פז צבר 6,FUEL,ETHYL BENZENE,ETHYL BENZENE,2020-05-27,5.0,microgr/L,300.0,1.67,9
נד_פז_צבר_6,נד פז צבר 6,FUEL, MTBE,MTBE,2020-05-27,5.0,microgr/L,40.0,12.5,10
נד_פז_צבר_6,נד פז צבר 6,FUEL,TOLUENE,TOLUENE,2018-10-29,12.0,microgr/L,700.0,1.71,9
נד_פז_צבר_6,נד פז צבר 6,FUEL,XYLENE,XYLENE,2018-10-29,23.0,microgr/L,500.0,4.6,9
נד_דלק_מובילי_גוש_דן_1,נד דלק מובילי גוש דן 1,FUEL,BENZENE,BENZENE,2020-02-06,1.0,microgr/L,5.0,20.0,5
נד_דלק_מובילי_גוש_דן_1,נד דלק מובילי גוש דן 1,FUEL,ETHYL BENZENE,ETHYL BENZENE,2020-02-06,7.0,microgr/L,300.0,2.33,5
נד_דלק_מובילי_גוש_דן_1,נד דלק מובילי גוש דן 1,FUEL, MTBE,MTBE,2018-08-28,3.0,microgr/L,40.0,7.5,5
נד_דלק_מובילי_גוש_דן_1,נד דלק מובילי גוש דן 1,FUEL,TOLUENE,TOLUENE,2020-02-06,23.0,microgr/L,700.0,3.29,5
נד_דלק_מובילי_גוש_דן_1,נד דלק מובילי גוש דן 1,FUEL,XYLENE,XYLENE,2020-02-06,68.0,microgr/L,500.0,13.6,5
נד_דלק_מובילי_גוש_דן_2,נד דלק מובילי גוש דן 2,FUEL,BENZENE,BENZENE,2020-02-06,1.0,microgr/L,5.0,20.0,8
נד_דלק_מובילי_גוש_דן_2,נד דלק מובילי גוש דן 2,FUEL,ETHYL BENZENE,ETHYL BENZENE,2020-02-06,7.0,microgr/L,300.0,2.33,8
נד_דלק_מובילי_גוש_דן_2,נד דלק מובילי גוש דן 2,FUEL, MTBE,MTBE,2022-04-24,4.0,microgr/L,40.0,10.0,8
נד_דלק_מובילי_גוש_דן_2,נד דלק מובילי גוש דן 2,FUEL,TOLUENE,TOLUENE,2020-02-06,22.0,microgr/L,700.0,3.14,8
נד_דלק_מובילי_גוש_דן_2,נד דלק מובילי גוש דן 2,FUEL,XYLENE,XYLENE,2020-02-06,64.0,microgr/L,500.0,12.8,8
נד_דן_חולון_1,נד דן חולון 1,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2019-03-13,6.0,microgr/L,,,4
נד_דן_חולון_1,נד דן חולון 1,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2019-09-05,3.0,microgr/L,,,2
נד_דן_חולון_1,נד דן חולון 1,FUEL,1 METHYLNAPHTHALENE,1 METHYLNAPHTHALENE,2019-03-13,3.0,microgr/L,,,2
נד_דן_חולון_1,נד דן חולון 1,FUEL,BENZENE,BENZENE,2018-09-13,17.0,microgr/L,5.0,340.0,9
נד_דן_חולון_1,נד דן חולון 1,INDUSTRY,CHLOROFORM,CHLOROFORM,2019-09-05,2.0,microgr/L,80.0,2.5,2
נד_דן_חולון_1,נד דן חולון 1,FUEL,ETHYL BENZENE,ETHYL BENZENE,2018-09-13,1.0,microgr/L,300.0,0.33,9
נד_דן_חולון_1,נד דן חולון 1,FUEL, MTBE,MTBE,2018-12-23,500.0,microgr/L,40.0,1250.0,9
נד_דן_חולון_1,נד דן חולון 1,FUEL,TOLUENE,TOLUENE,2018-12-23,28000.0,microgr/L,700.0,4000.0,9
נד_דן_חולון_1,נד דן חולון 1,FUEL,XYLENE,XYLENE,2018-09-13,39.0,microgr/L,500.0,7.8,9
נד_דן_חולון_1,נד דן חולון 1,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2019-09-05,3.0,microgr/L,7.5,40.0,1
נד_דן_חולון_2,נד דן חולון 2,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2018-12-23,11.0,microgr/L,,,4
נד_דן_חולון_2,נד דן חולון 2,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2019-09-05,3.0,microgr/L,,,2
נד_דן_חולון_2,נד דן חולון 2,FUEL,1 METHYLNAPHTHALENE,1 METHYLNAPHTHALENE,2019-03-13,1.0,microgr/L,,,3
נד_דן_חולון_2,נד דן חולון 2,FUEL,BENZENE,BENZENE,2018-09-13,0.7,microgr/L,5.0,14.0,8
נד_דן_חולון_2,נד דן חולון 2,INDUSTRY,CHLOROFORM,CHLOROFORM,2019-09-05,2.0,microgr/L,80.0,2.5,2
נד_דן_חולון_2,נד דן חולון 2,FUEL,ETHYL BENZENE,ETHYL BENZENE,2018-12-23,5000.0,microgr/L,300.0,1666.67,8
נד_דן_חולון_2,נד דן חולון 2,FUEL, MTBE,MTBE,2018-12-23,400.0,microgr/L,40.0,1000.0,8
נד_דן_חולון_2,נד דן חולון 2,FUEL,TOLUENE,TOLUENE,2018-12-23,8000.0,microgr/L,700.0,1142.86,8
נד_דן_חולון_2,נד דן חולון 2,FUEL,XYLENE,XYLENE,2018-12-23,33000.0,microgr/L,500.0,6600.0,8
נד_דן_חולון_2,נד דן חולון 2,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2019-09-05,3.0,microgr/L,7.5,40.0,1
