borehole,name_he,family,param_code,param_name,first_sample_date,last_sample_date,n_samples,years_covered_count,last_year,monitoring_active_2024_or_later,trend_possible
נת_תדירגן_א.ת.חולון,נת תדירגן א.ת.חולון,FUEL, MTBE,MTBE,2010-09-12,2013-02-13,4,3,2013,False,False
נת_תדירגן_א.ת.חולון,נת תדירגן א.ת.חולון,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2010-09-12,2013-02-13,4,3,2013,False,False
נת_תדירגן_א.ת.חולון,נת תדירגן א.ת.חולון,FUEL,TOLUENE,TOLUENE,2010-09-12,2013-02-13,4,3,2013,False,False
נת_תדירגן_א.ת.חולון,נת תדירגן א.ת.חולון,INDUSTRY,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2010-09-12,2013-02-13,3,3,2013,False,False
נת_תדירגן_א.ת.חולון,נת תדירגן א.ת.חולון,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2010-09-12,2013-02-13,4,3,2013,False,False
נת_תדירגן_א.ת.חולון,נת תדירגן א.ת.חולון,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2010-09-12,2013-02-13,3,3,2013,False,False
נת_תדירגן_א.ת.חולון,נת תדירגן א.ת.חולון,FUEL,XYLENE,XYLENE,2010-09-12,2013-02-13,4,3,2013,False,False
נת_תדירגן_א.ת.חולון,נת תדירגן א.ת.חולון,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2011-04-03,2013-02-13,2,2,2013,False,False
נת_תדירגן_א.ת.חולון,נת תדירגן א.ת.חולון,FUEL,n-Butyl benzene,n-Butyl benzene,2011-04-03,2013-02-13,2,2,2013,False,False
נת_תדירגן_א.ת.חולון,נת תדירגן א.ת.חולון,FUEL,o-Xylene ,o-Xylene,2011-04-03,2013-02-13,2,2,2013,False,False
נת_תדירגן_א.ת.חולון,נת תדירגן א.ת.חולון,FUEL,p-isopropyl toluene,p-isopropyl toluene,2011-04-03,2013-02-13,2,2,2013,False,False
נת_תדירגן_א.ת.חולון,נת תדירגן א.ת.חולון,FUEL,p-xylene,p-xylene,2011-04-03,2013-02-13,2,2,2013,False,False
נד_סונול_המלאכה_מ-1,נד סונול המלאכה מ-1,FUEL,BENZENE,BENZENE,2010-02-25,2026-01-08,19,15,2026,True,True
נד_סונול_המלאכה_מ-1,נד סונול המלאכה מ-1,FUEL,ETHYL BENZENE,ETHYL BENZENE,2010-02-25,2026-01-08,20,15,2026,True,True
נד_סונול_המלאכה_מ-1,נד סונול המלאכה מ-1,FUEL, MTBE,MTBE,2010-02-25,2026-01-08,20,15,2026,True,True
נד_סונול_המלאכה_מ-1,נד סונול המלאכה מ-1,FUEL,TOLUENE,TOLUENE,2010-02-25,2026-01-08,20,15,2026,True,True
נד_סונול_המלאכה_מ-1,נד סונול המלאכה מ-1,FUEL,XYLENE,XYLENE,2010-02-25,2026-01-08,20,15,2026,True,True
נד_סונול_המלאכה_מ-1,נד סונול המלאכה מ-1,METALS,LEAD AS PB,LEAD AS PB,2011-06-06,2026-01-08,7,5,2026,True,True
נד_סונול_המלאכה_מ-1,נד סונול המלאכה מ-1,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2023-01-30,2026-01-08,2,2,2026,True,False
נד_סונול_המלאכה_מ-1,נד סונול המלאכה מ-1,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2023-01-30,2026-01-08,2,2,2026,True,False
נד_סונול_המלאכה_מ-1,נד סונול המלאכה מ-1,INDUSTRY,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2023-01-30,2026-01-08,2,2,2026,True,False
נד_סונול_המלאכה_מ-1,נד סונול המלאכה מ-1,INDUSTRY,CHLOROFORM,CHLOROFORM,2023-01-30,2026-01-08,2,2,2026,True,False
נד_סונול_המלאכה_מ-1,נד סונול המלאכה מ-1,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2023-01-30,2026-01-08,2,2,2026,True,False
נד_סונול_המלאכה_מ-1,נד סונול המלאכה מ-1,INDUSTRY,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2023-01-30,2026-01-08,2,2,2026,True,False
נד_סונול_המלאכה_מ-1,נד סונול המלאכה מ-1,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2023-01-30,2026-01-08,2,2,2026,True,False
נד_סונול_המלאכה_מ-1,נד סונול המלאכה מ-1,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2023-01-30,2026-01-08,2,2,2026,True,False
נד_סונול_המלאכה_מ-1,נד סונול המלאכה מ-1,INDUSTRY,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2023-01-30,2026-01-08,2,2,2026,True,False
נד_סונול_המלאכה_מ-1,נד סונול המלאכה מ-1,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2023-01-30,2026-01-08,2,2,2026,True,False
נד_סונול_המלאכה_מ-1,נד סונול המלאכה מ-1,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2023-01-30,2026-01-08,2,2,2026,True,False
נד_סונול_המלאכה_מ-1,נד סונול המלאכה מ-1,INDUSTRY,"1,4 DIOXANE","1,4 DIOXANE",2026-01-08,2026-01-08,1,1,2026,True,False
נד_סונול_המלאכה_מ-1,נד סונול המלאכה מ-1,METALS,ARSENIC AS AS,ARSENIC AS AS,2026-01-08,2026-01-08,1,1,2026,True,False
נד_סונול_המלאכה_מ-1,נד סונול המלאכה מ-1,METALS,CADMIUM AS CD,CADMIUM AS CD,2026-01-08,2026-01-08,1,1,2026,True,False
נד_סונול_המלאכה_מ-1,נד סונול המלאכה מ-1,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2026-01-08,2026-01-08,1,1,2026,True,False
נד_סונול_המלאכה_מ-1,נד סונול המלאכה מ-1,METALS,NICKEL AS NI,NICKEL AS NI,2026-01-08,2026-01-08,1,1,2026,True,False
נד_המלאכה_מ_2,נד המלאכה מ 2,FUEL,BENZENE,BENZENE,2010-02-25,2014-12-18,8,5,2014,False,True
נד_המלאכה_מ_2,נד המלאכה מ 2,FUEL,ETHYL BENZENE,ETHYL BENZENE,2010-02-25,2014-12-18,8,5,2014,False,True
נד_המלאכה_מ_2,נד המלאכה מ 2,FUEL, MTBE,MTBE,2010-02-25,2014-12-18,8,5,2014,False,True
נד_המלאכה_מ_2,נד המלאכה מ 2,FUEL,TOLUENE,TOLUENE,2010-02-25,2014-12-18,8,5,2014,False,True
נד_המלאכה_מ_2,נד המלאכה מ 2,FUEL,XYLENE,XYLENE,2010-02-25,2014-12-18,8,5,2014,False,True
נד_המלאכה_מ_2,נד המלאכה מ 2,METALS,LEAD AS PB,LEAD AS PB,2011-06-06,2014-12-18,7,4,2014,False,True
נד_המלאכה_מ_2,נד המלאכה מ 2,METALS,ARSENIC AS AS,ARSENIC AS AS,2011-10-03,2011-10-03,1,1,2011,False,False
נד_המלאכה_מ_2,נד המלאכה מ 2,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2011-10-03,2011-10-03,1,1,2011,False,False
נד_המלאכה_מ_2,נד המלאכה מ 2,METALS,NICKEL AS NI,NICKEL AS NI,2011-10-03,2011-10-03,1,1,2011,False,False
נת_תדירגן_2,נת תדירגן 2,METALS,ARSENIC AS AS,ARSENIC AS AS,2010-06-08,2012-02-07,4,3,2012,False,False
נת_תדירגן_2,נת תדירגן 2,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2010-06-08,2012-02-07,4,3,2012,False,False
נת_תדירגן_2,נת תדירגן 2,METALS,LEAD AS PB,LEAD AS PB,2010-06-08,2012-02-07,4,3,2012,False,False
נת_תדירגן_2,נת תדירגן 2,METALS,NICKEL AS NI,NICKEL AS NI,2010-06-08,2012-02-07,4,3,2012,False,False
נת_תדירגן_2,נת תדירגן 2,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2011-04-03,2013-02-13,4,3,2013,False,False
נת_תדירגן_2,נת תדירגן 2,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2011-04-03,2013-02-13,4,3,2013,False,False
נת_תדירגן_2,נת תדירגן 2,FUEL,BENZENE,BENZENE,2011-04-03,2013-02-13,5,3,2013,False,True
נת_תדירגן_2,נת תדירגן 2,METALS,CADMIUM AS CD,CADMIUM AS CD,2011-04-03,2012-02-07,2,2,2012,False,False
נת_תדירגן_2,נת תדירגן 2,INDUSTRY,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2011-04-03,2013-02-13,5,3,2013,False,True
נת_תדירגן_2,נת תדירגן 2,INDUSTRY,CHLOROFORM,CHLOROFORM,2011-04-03,2013-02-13,5,3,2013,False,True
נת_תדירגן_2,נת תדירגן 2,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2011-04-03,2013-02-13,4,3,2013,False,False
נת_תדירגן_2,נת תדירגן 2,INDUSTRY,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2011-04-03,2013-02-13,5,3,2013,False,True
נת_תדירגן_2,נת תדירגן 2,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2011-04-03,2013-02-13,5,3,2013,False,True
נת_תדירגן_2,נת תדירגן 2,FUEL,ETHYL BENZENE,ETHYL BENZENE,2011-04-03,2013-02-13,4,3,2013,False,False
נת_תדירגן_2,נת תדירגן 2,FUEL, MTBE,MTBE,2011-04-03,2013-02-13,5,3,2013,False,True
נת_תדירגן_2,נת תדירגן 2,FUEL,n-Butyl benzene,n-Butyl benzene,2011-04-03,2013-02-13,4,3,2013,False,False
נת_תדירגן_2,נת תדירגן 2,FUEL,o-Xylene ,o-Xylene,2011-04-03,2013-02-13,4,3,2013,False,False
נת_תדירגן_2,נת תדירגן 2,FUEL,p-isopropyl toluene,p-isopropyl toluene,2011-04-03,2013-02-13,4,3,2013,False,False
נת_תדירגן_2,נת תדירגן 2,FUEL,p-xylene,p-xylene,2011-04-03,2013-02-13,4,3,2013,False,False
נת_תדירגן_2,נת תדירגן 2,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2011-04-03,2013-02-13,5,3,2013,False,True
נת_תדירגן_2,נת תדירגן 2,FUEL,TOLUENE,TOLUENE,2011-04-03,2013-02-13,5,3,2013,False,True
נת_תדירגן_2,נת תדירגן 2,INDUSTRY,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2011-04-03,2013-02-13,4,3,2013,False,False
נת_תדירגן_2,נת תדירגן 2,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2011-04-03,2013-02-13,5,3,2013,False,True
נת_תדירגן_2,נת תדירגן 2,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2011-04-03,2013-02-13,4,3,2013,False,False
נת_תדירגן_2,נת תדירגן 2,FUEL,XYLENE,XYLENE,2011-04-03,2013-02-13,5,3,2013,False,True
נת_תדירגן_5,נת תדירגן 5,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2010-11-29,2011-04-03,2,2,2011,False,False
נת_תדירגן_5,נת תדירגן 5,FUEL,BENZENE,BENZENE,2010-11-29,2011-10-03,3,2,2011,False,False
נת_תדירגן_5,נת תדירגן 5,INDUSTRY,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2010-11-29,2011-10-03,3,2,2011,False,False
נת_תדירגן_5,נת תדירגן 5,INDUSTRY,CHLOROFORM,CHLOROFORM,2010-11-29,2011-10-03,3,2,2011,False,False
נת_תדירגן_5,נת תדירגן 5,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2010-11-29,2011-04-03,2,2,2011,False,False
נת_תדירגן_5,נת תדירגן 5,INDUSTRY,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2010-11-29,2011-10-03,3,2,2011,False,False
נת_תדירגן_5,נת תדירגן 5,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2010-11-29,2011-10-03,3,2,2011,False,False
נת_תדירגן_5,נת תדירגן 5,FUEL,ETHYL BENZENE,ETHYL BENZENE,2010-11-29,2011-04-03,2,2,2011,False,False
נת_תדירגן_5,נת תדירגן 5,FUEL, MTBE,MTBE,2010-11-29,2011-10-03,3,2,2011,False,False
נת_תדירגן_5,נת תדירגן 5,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2010-11-29,2011-10-03,3,2,2011,False,False
נת_תדירגן_5,נת תדירגן 5,FUEL,TOLUENE,TOLUENE,2010-11-29,2011-10-03,3,2,2011,False,False
נת_תדירגן_5,נת תדירגן 5,INDUSTRY,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2010-11-29,2011-04-03,2,2,2011,False,False
נת_תדירגן_5,נת תדירגן 5,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2010-11-29,2011-10-03,3,2,2011,False,False
נת_תדירגן_5,נת תדירגן 5,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2010-11-29,2011-04-03,2,2,2011,False,False
נת_תדירגן_5,נת תדירגן 5,FUEL,XYLENE,XYLENE,2010-11-29,2011-10-03,3,2,2011,False,False
נת_תדירגן_5,נת תדירגן 5,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2011-04-03,2011-04-03,1,1,2011,False,False
נת_תדירגן_5,נת תדירגן 5,METALS,ARSENIC AS AS,ARSENIC AS AS,2011-04-03,2011-04-03,1,1,2011,False,False
נת_תדירגן_5,נת תדירגן 5,METALS,CADMIUM AS CD,CADMIUM AS CD,2011-04-03,2011-04-03,1,1,2011,False,False
נת_תדירגן_5,נת תדירגן 5,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2011-04-03,2011-04-03,1,1,2011,False,False
נת_תדירגן_5,נת תדירגן 5,METALS,LEAD AS PB,LEAD AS PB,2011-04-03,2011-04-03,1,1,2011,False,False
נת_תדירגן_5,נת תדירגן 5,FUEL,n-Butyl benzene,n-Butyl benzene,2011-04-03,2011-04-03,1,1,2011,False,False
נת_תדירגן_5,נת תדירגן 5,METALS,NICKEL AS NI,NICKEL AS NI,2011-04-03,2011-04-03,1,1,2011,False,False
נת_תדירגן_5,נת תדירגן 5,FUEL,o-Xylene ,o-Xylene,2011-04-03,2011-04-03,1,1,2011,False,False
נת_תדירגן_5,נת תדירגן 5,FUEL,p-isopropyl toluene,p-isopropyl toluene,2011-04-03,2011-04-03,1,1,2011,False,False
נת_תדירגן_5,נת תדירגן 5,FUEL,p-xylene,p-xylene,2011-04-03,2011-04-03,1,1,2011,False,False
נת_תדירגן_4,נת תדירגן 4,METALS,ARSENIC AS AS,ARSENIC AS AS,2010-06-08,2011-10-03,3,2,2011,False,False
נת_תדירגן_4,נת תדירגן 4,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2010-06-08,2011-10-03,3,2,2011,False,False
נת_תדירגן_4,נת תדירגן 4,METALS,LEAD AS PB,LEAD AS PB,2010-06-08,2011-10-03,3,2,2011,False,False
נת_תדירגן_4,נת תדירגן 4,METALS,NICKEL AS NI,NICKEL AS NI,2010-06-08,2011-10-03,3,2,2011,False,False
נת_תדירגן_4,נת תדירגן 4,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2011-04-03,2013-02-13,2,2,2013,False,False
נת_תדירגן_4,נת תדירגן 4,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2011-04-03,2013-02-13,2,2,2013,False,False
נת_תדירגן_4,נת תדירגן 4,FUEL,BENZENE,BENZENE,2011-04-03,2013-02-13,3,2,2013,False,False
נת_תדירגן_4,נת תדירגן 4,METALS,CADMIUM AS CD,CADMIUM AS CD,2011-04-03,2011-04-03,1,1,2011,False,False
נת_תדירגן_4,נת תדירגן 4,INDUSTRY,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2011-04-03,2013-02-13,3,2,2013,False,False
נת_תדירגן_4,נת תדירגן 4,INDUSTRY,CHLOROFORM,CHLOROFORM,2011-04-03,2013-02-13,3,2,2013,False,False
נת_תדירגן_4,נת תדירגן 4,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2011-04-03,2013-02-13,2,2,2013,False,False
נת_תדירגן_4,נת תדירגן 4,INDUSTRY,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2011-04-03,2013-02-13,3,2,2013,False,False
נת_תדירגן_4,נת תדירגן 4,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2011-04-03,2013-02-13,3,2,2013,False,False
נת_תדירגן_4,נת תדירגן 4,FUEL,ETHYL BENZENE,ETHYL BENZENE,2011-04-03,2013-02-13,2,2,2013,False,False
נת_תדירגן_4,נת תדירגן 4,FUEL, MTBE,MTBE,2011-04-03,2013-02-13,3,2,2013,False,False
נת_תדירגן_4,נת תדירגן 4,FUEL,n-Butyl benzene,n-Butyl benzene,2011-04-03,2013-02-13,2,2,2013,False,False
נת_תדירגן_4,נת תדירגן 4,FUEL,o-Xylene ,o-Xylene,2011-04-03,2013-02-13,2,2,2013,False,False
נת_תדירגן_4,נת תדירגן 4,FUEL,p-isopropyl toluene,p-isopropyl toluene,2011-04-03,2013-02-13,2,2,2013,False,False
נת_תדירגן_4,נת תדירגן 4,FUEL,p-xylene,p-xylene,2011-04-03,2013-02-13,2,2,2013,False,False
נת_תדירגן_4,נת תדירגן 4,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2011-04-03,2013-02-13,3,2,2013,False,False
נת_תדירגן_4,נת תדירגן 4,FUEL,TOLUENE,TOLUENE,2011-04-03,2013-02-13,3,2,2013,False,False
נת_תדירגן_4,נת תדירגן 4,INDUSTRY,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2011-04-03,2013-02-13,2,2,2013,False,False
נת_תדירגן_4,נת תדירגן 4,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2011-04-03,2013-02-13,3,2,2013,False,False
נת_תדירגן_4,נת תדירגן 4,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2011-04-03,2013-02-13,2,2,2013,False,False
נת_תדירגן_4,נת תדירגן 4,FUEL,XYLENE,XYLENE,2011-04-03,2013-02-13,3,2,2013,False,False
נת_חולון_8,נת חולון 8,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2010-11-30,2010-11-30,1,1,2010,False,False
נת_חולון_8,נת חולון 8,METALS,ARSENIC AS AS,ARSENIC AS AS,2010-11-30,2011-09-14,2,2,2011,False,False
נת_חולון_8,נת חולון 8,FUEL,BENZENE,BENZENE,2010-11-30,2011-09-14,2,2,2011,False,False
נת_חולון_8,נת חולון 8,METALS,CADMIUM AS CD,CADMIUM AS CD,2010-11-30,2010-11-30,1,1,2010,False,False
נת_חולון_8,נת חולון 8,INDUSTRY,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2010-11-30,2011-09-14,2,2,2011,False,False
נת_חולון_8,נת חולון 8,INDUSTRY,CHLOROFORM,CHLOROFORM,2010-11-30,2011-09-14,2,2,2011,False,False
נת_חולון_8,נת חולון 8,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2010-11-30,2011-09-14,2,2,2011,False,False
נת_חולון_8,נת חולון 8,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2010-11-30,2010-11-30,1,1,2010,False,False
נת_חולון_8,נת חולון 8,INDUSTRY,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2010-11-30,2011-09-14,2,2,2011,False,False
נת_חולון_8,נת חולון 8,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2010-11-30,2011-09-14,2,2,2011,False,False
נת_חולון_8,נת חולון 8,FUEL,ETHYL BENZENE,ETHYL BENZENE,2010-11-30,2010-11-30,1,1,2010,False,False
נת_חולון_8,נת חולון 8,METALS,LEAD AS PB,LEAD AS PB,2010-11-30,2011-09-14,2,2,2011,False,False
נת_חולון_8,נת חולון 8,FUEL, MTBE,MTBE,2010-11-30,2011-09-14,2,2,2011,False,False
נת_חולון_8,נת חולון 8,METALS,NICKEL AS NI,NICKEL AS NI,2010-11-30,2011-09-14,2,2,2011,False,False
נת_חולון_8,נת חולון 8,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2010-11-30,2011-09-14,2,2,2011,False,False
נת_חולון_8,נת חולון 8,FUEL,TOLUENE,TOLUENE,2010-11-30,2011-09-14,2,2,2011,False,False
נת_חולון_8,נת חולון 8,INDUSTRY,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2010-11-30,2010-11-30,1,1,2010,False,False
נת_חולון_8,נת חולון 8,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2010-11-30,2011-09-14,2,2,2011,False,False
נת_חולון_8,נת חולון 8,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2010-11-30,2010-11-30,1,1,2010,False,False
נת_חולון_8,נת חולון 8,FUEL,XYLENE,XYLENE,2010-11-30,2011-09-14,2,2,2011,False,False
נת_חולון_3,נת חולון 3,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2010-11-30,2022-06-22,9,9,2022,False,True
נת_חולון_3,נת חולון 3,METALS,ARSENIC AS AS,ARSENIC AS AS,2010-11-30,2022-06-22,7,7,2022,False,True
נת_חולון_3,נת חולון 3,FUEL,BENZENE,BENZENE,2010-11-30,2022-06-22,11,11,2022,False,True
נת_חולון_3,נת חולון 3,METALS,CADMIUM AS CD,CADMIUM AS CD,2010-11-30,2022-06-22,6,6,2022,False,True
נת_חולון_3,נת חולון 3,INDUSTRY,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2010-11-30,2022-06-22,10,10,2022,False,True
נת_חולון_3,נת חולון 3,INDUSTRY,CHLOROFORM,CHLOROFORM,2010-11-30,2022-06-22,12,12,2022,False,True
נת_חולון_3,נת חולון 3,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2010-11-30,2022-06-22,10,10,2022,False,True
נת_חולון_3,נת חולון 3,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2010-11-30,2022-06-22,11,11,2022,False,True
נת_חולון_3,נת חולון 3,INDUSTRY,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2010-11-30,2022-06-22,10,10,2022,False,True
נת_חולון_3,נת חולון 3,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2010-11-30,2022-06-22,12,12,2022,False,True
נת_חולון_3,נת חולון 3,FUEL,ETHYL BENZENE,ETHYL BENZENE,2010-11-30,2022-06-22,9,9,2022,False,True
נת_חולון_3,נת חולון 3,METALS,LEAD AS PB,LEAD AS PB,2010-11-30,2022-06-22,8,8,2022,False,True
נת_חולון_3,נת חולון 3,FUEL, MTBE,MTBE,2010-11-30,2022-06-22,11,11,2022,False,True
נת_חולון_3,נת חולון 3,METALS,NICKEL AS NI,NICKEL AS NI,2010-11-30,2022-06-22,8,8,2022,False,True
נת_חולון_3,נת חולון 3,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2010-11-30,2022-06-22,12,12,2022,False,True
נת_חולון_3,נת חולון 3,FUEL,TOLUENE,TOLUENE,2010-11-30,2022-06-22,11,11,2022,False,True
נת_חולון_3,נת חולון 3,INDUSTRY,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2010-11-30,2022-06-22,11,11,2022,False,True
נת_חולון_3,נת חולון 3,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2010-11-30,2022-06-22,12,12,2022,False,True
נת_חולון_3,נת חולון 3,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2010-11-30,2022-06-22,11,11,2022,False,True
נת_חולון_3,נת חולון 3,FUEL,XYLENE,XYLENE,2010-11-30,2022-06-22,11,11,2022,False,True
נת_חולון_3,נת חולון 3,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2012-12-13,2022-06-22,7,7,2022,False,True
נת_חולון_3,נת חולון 3,FUEL,n-Butyl benzene,n-Butyl benzene,2012-12-13,2017-10-22,5,5,2017,False,True
נת_חולון_3,נת חולון 3,FUEL,o-Xylene ,o-Xylene,2012-12-13,2017-10-22,5,5,2017,False,True
נת_חולון_3,נת חולון 3,FUEL,p-isopropyl toluene,p-isopropyl toluene,2012-12-13,2015-06-24,4,4,2015,False,False
נת_חולון_3,נת חולון 3,FUEL,p-xylene,p-xylene,2012-12-13,2015-06-24,4,4,2015,False,False
נת_חולון_3,נת חולון 3,INDUSTRY,"1,4 DIOXANE","1,4 DIOXANE",2016-07-17,2022-06-22,2,2,2022,False,False
נת_חולון_1,נת חולון 1,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2010-11-08,2024-11-18,10,10,2024,True,True
נת_חולון_1,נת חולון 1,FUEL,BENZENE,BENZENE,2010-11-08,2024-11-18,13,12,2024,True,True
נת_חולון_1,נת חולון 1,INDUSTRY,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2010-11-08,2024-11-18,11,11,2024,True,True
נת_חולון_1,נת חולון 1,INDUSTRY,CHLOROFORM,CHLOROFORM,2010-11-08,2024-11-18,13,13,2024,True,True
נת_חולון_1,נת חולון 1,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2010-11-08,2024-11-18,12,12,2024,True,True
נת_חולון_1,נת חולון 1,INDUSTRY,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2010-11-08,2024-11-18,11,11,2024,True,True
