borehole,name_he,family,param_code,param_name,latest_date,latest_concentration,unit,drinking_water_standard,pct_of_standard
נד_סונול_המלאכה_מ-1,נד סונול המלאכה מ-1,INDUSTRY,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2026-01-08,1.0,microgr/L,4.0,25.0
נד_סונול_המלאכה_מ-1,נד סונול המלאכה מ-1,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2026-01-08,69.54,microgr/L,10.0,695.4
נד_סונול_המלאכה_מ-1,נד סונול המלאכה מ-1,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2026-01-08,8.74,microgr/L,10.0,87.4
נד_סונול_המלאכה_מ-1,נד סונול המלאכה מ-1,INDUSTRY,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2026-01-08,1.0,microgr/L,50.0,2.0
נד_סונול_המלאכה_מ-1,נד סונול המלאכה מ-1,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2026-01-08,2722.24,microgr/L,7.5,36296.53
נד_סונול_המלאכה_מ-1,נד סונול המלאכה מ-1,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2026-01-08,0.0,microgr/L,0.5,0.0
נד_סונול_המלאכה_מ-1,נד סונול המלאכה מ-1,INDUSTRY,"1,4 DIOXANE","1,4 DIOXANE",2026-01-08,0.63,microgr/L,3.0,21.0
נד_סונול_המלאכה_מ-1,נד סונול המלאכה מ-1,METALS,ARSENIC AS AS,ARSENIC AS AS,2026-01-08,0.0,microgr/L,10.0,0.0
נד_סונול_המלאכה_מ-1,נד סונול המלאכה מ-1,METALS,CADMIUM AS CD,CADMIUM AS CD,2026-01-08,0.0,microgr/L,5.0,0.0
נד_סונול_המלאכה_מ-1,נד סונול המלאכה מ-1,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2026-01-08,50.0,microgr/L,50.0,100.0
נד_סונול_המלאכה_מ-1,נד סונול המלאכה מ-1,METALS,NICKEL AS NI,NICKEL AS NI,2026-01-08,0.0,microgr/L,20.0,0.0
נד_המלאכה_מ_2,נד המלאכה מ 2,FUEL,BENZENE,BENZENE,2014-12-18,0.0,microgr/L,5.0,0.0
נד_המלאכה_מ_2,נד המלאכה מ 2,FUEL,ETHYL BENZENE,ETHYL BENZENE,2014-12-18,0.0,microgr/L,300.0,0.0
נד_המלאכה_מ_2,נד המלאכה מ 2,FUEL, MTBE,MTBE,2014-12-18,0.0,microgr/L,40.0,0.0
נד_המלאכה_מ_2,נד המלאכה מ 2,FUEL,TOLUENE,TOLUENE,2014-12-18,0.0,microgr/L,700.0,0.0
נד_המלאכה_מ_2,נד המלאכה מ 2,FUEL,XYLENE,XYLENE,2014-12-18,0.0,microgr/L,500.0,0.0
נד_המלאכה_מ_2,נד המלאכה מ 2,METALS,LEAD AS PB,LEAD AS PB,2014-12-18,0.0,microgr/L,10.0,0.0
נד_המלאכה_מ_2,נד המלאכה מ 2,METALS,ARSENIC AS AS,ARSENIC AS AS,2011-10-03,1.94,microgr/L,10.0,19.4
נד_המלאכה_מ_2,נד המלאכה מ 2,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2011-10-03,2.6,microgr/L,50.0,5.2
נד_המלאכה_מ_2,נד המלאכה מ 2,METALS,NICKEL AS NI,NICKEL AS NI,2011-10-03,18.11,microgr/L,20.0,90.55
נת_תדירגן_2,נת תדירגן 2,METALS,ARSENIC AS AS,ARSENIC AS AS,2012-02-07,0.9,microgr/L,10.0,9.0
נת_תדירגן_2,נת תדירגן 2,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2012-02-07,28.754,microgr/L,50.0,57.51
נת_תדירגן_2,נת תדירגן 2,METALS,LEAD AS PB,LEAD AS PB,2012-02-07,0.155,microgr/L,10.0,1.55
נת_תדירגן_2,נת תדירגן 2,METALS,NICKEL AS NI,NICKEL AS NI,2012-02-07,1.737,microgr/L,20.0,8.69
נת_תדירגן_2,נת תדירגן 2,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2013-02-13,0.0,microgr/L,,
נת_תדירגן_2,נת תדירגן 2,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2013-02-13,0.0,microgr/L,,
נת_תדירגן_2,נת תדירגן 2,FUEL,BENZENE,BENZENE,2013-02-13,0.0,microgr/L,5.0,0.0
נת_תדירגן_2,נת תדירגן 2,METALS,CADMIUM AS CD,CADMIUM AS CD,2012-02-07,0.0,microgr/L,5.0,0.0
נת_תדירגן_2,נת תדירגן 2,INDUSTRY,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2013-02-13,0.0,microgr/L,4.0,0.0
נת_תדירגן_2,נת תדירגן 2,INDUSTRY,CHLOROFORM,CHLOROFORM,2013-02-13,3.97,microgr/L,80.0,4.96
נת_תדירגן_2,נת תדירגן 2,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2013-02-13,24.61,microgr/L,50.0,49.22
נת_תדירגן_2,נת תדירגן 2,INDUSTRY,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2013-02-13,0.0,microgr/L,4.0,0.0
נת_תדירגן_2,נת תדירגן 2,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2013-02-13,927.0,microgr/L,10.0,9270.0
נת_תדירגן_2,נת תדירגן 2,FUEL,ETHYL BENZENE,ETHYL BENZENE,2013-02-13,0.0,microgr/L,300.0,0.0
נת_תדירגן_2,נת תדירגן 2,FUEL, MTBE,MTBE,2013-02-13,0.0,microgr/L,40.0,0.0
נת_תדירגן_2,נת תדירגן 2,FUEL,n-Butyl benzene,n-Butyl benzene,2013-02-13,0.0,microgr/L,,
נת_תדירגן_2,נת תדירגן 2,FUEL,o-Xylene ,o-Xylene,2013-02-13,0.0,microgr/L,,
נת_תדירגן_2,נת תדירגן 2,FUEL,p-isopropyl toluene,p-isopropyl toluene,2013-02-13,0.0,microgr/L,,
נת_תדירגן_2,נת תדירגן 2,FUEL,p-xylene,p-xylene,2013-02-13,0.0,microgr/L,,
נת_תדירגן_2,נת תדירגן 2,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2013-02-13,24.76,microgr/L,10.0,247.6
נת_תדירגן_2,נת תדירגן 2,FUEL,TOLUENE,TOLUENE,2013-02-13,0.0,microgr/L,700.0,0.0
נת_תדירגן_2,נת תדירגן 2,INDUSTRY,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2013-02-13,0.0,microgr/L,50.0,0.0
נת_תדירגן_2,נת תדירגן 2,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2013-02-13,3513.1,microgr/L,7.5,46841.33
נת_תדירגן_2,נת תדירגן 2,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2013-02-13,0.0,microgr/L,0.5,0.0
נת_תדירגן_2,נת תדירגן 2,FUEL,XYLENE,XYLENE,2013-02-13,0.0,microgr/L,500.0,0.0
נת_תדירגן_5,נת תדירגן 5,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2011-04-03,0.0,microgr/L,,
נת_תדירגן_5,נת תדירגן 5,FUEL,BENZENE,BENZENE,2011-10-03,0.0,microgr/L,5.0,0.0
נת_תדירגן_5,נת תדירגן 5,INDUSTRY,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2011-10-03,0.0,microgr/L,4.0,0.0
נת_תדירגן_5,נת תדירגן 5,INDUSTRY,CHLOROFORM,CHLOROFORM,2011-10-03,0.3,microgr/L,80.0,0.38
נת_תדירגן_5,נת תדירגן 5,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2011-04-03,5.91,microgr/L,50.0,11.82
נת_תדירגן_5,נת תדירגן 5,INDUSTRY,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2011-10-03,0.6,microgr/L,4.0,15.0
נת_תדירגן_5,נת תדירגן 5,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2011-10-03,150.0,microgr/L,10.0,1500.0
נת_תדירגן_5,נת תדירגן 5,FUEL,ETHYL BENZENE,ETHYL BENZENE,2011-04-03,0.0,microgr/L,300.0,0.0
נת_תדירגן_5,נת תדירגן 5,FUEL, MTBE,MTBE,2011-10-03,0.0,microgr/L,40.0,0.0
נת_תדירגן_5,נת תדירגן 5,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2011-10-03,1.1,microgr/L,10.0,11.0
נת_תדירגן_5,נת תדירגן 5,FUEL,TOLUENE,TOLUENE,2011-10-03,0.0,microgr/L,700.0,0.0
נת_תדירגן_5,נת תדירגן 5,INDUSTRY,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2011-04-03,0.0,microgr/L,50.0,0.0
נת_תדירגן_5,נת תדירגן 5,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2011-10-03,146.0,microgr/L,7.5,1946.67
נת_תדירגן_5,נת תדירגן 5,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2011-04-03,0.0,microgr/L,0.5,0.0
נת_תדירגן_5,נת תדירגן 5,FUEL,XYLENE,XYLENE,2011-10-03,0.0,microgr/L,500.0,0.0
נת_תדירגן_5,נת תדירגן 5,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2011-04-03,0.0,microgr/L,,
נת_תדירגן_5,נת תדירגן 5,METALS,ARSENIC AS AS,ARSENIC AS AS,2011-04-03,0.0,microgr/L,10.0,0.0
נת_תדירגן_5,נת תדירגן 5,METALS,CADMIUM AS CD,CADMIUM AS CD,2011-04-03,0.0,microgr/L,5.0,0.0
נת_תדירגן_5,נת תדירגן 5,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2011-04-03,4.37,microgr/L,50.0,8.74
נת_תדירגן_5,נת תדירגן 5,METALS,LEAD AS PB,LEAD AS PB,2011-04-03,0.37,microgr/L,10.0,3.7
נת_תדירגן_5,נת תדירגן 5,FUEL,n-Butyl benzene,n-Butyl benzene,2011-04-03,0.0,microgr/L,,
נת_תדירגן_5,נת תדירגן 5,METALS,NICKEL AS NI,NICKEL AS NI,2011-04-03,1.87,microgr/L,20.0,9.35
נת_תדירגן_5,נת תדירגן 5,FUEL,o-Xylene ,o-Xylene,2011-04-03,0.0,microgr/L,,
נת_תדירגן_5,נת תדירגן 5,FUEL,p-isopropyl toluene,p-isopropyl toluene,2011-04-03,0.0,microgr/L,,
נת_תדירגן_5,נת תדירגן 5,FUEL,p-xylene,p-xylene,2011-04-03,0.0,microgr/L,,
נת_תדירגן_4,נת תדירגן 4,METALS,ARSENIC AS AS,ARSENIC AS AS,2011-10-03,1.15,microgr/L,10.0,11.5
נת_תדירגן_4,נת תדירגן 4,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2011-10-03,132.96,microgr/L,50.0,265.92
נת_תדירגן_4,נת תדירגן 4,METALS,LEAD AS PB,LEAD AS PB,2011-10-03,0.1,microgr/L,10.0,1.0
נת_תדירגן_4,נת תדירגן 4,METALS,NICKEL AS NI,NICKEL AS NI,2011-10-03,2.55,microgr/L,20.0,12.75
נת_תדירגן_4,נת תדירגן 4,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2013-02-13,0.0,microgr/L,,
נת_תדירגן_4,נת תדירגן 4,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2013-02-13,0.0,microgr/L,,
נת_תדירגן_4,נת תדירגן 4,FUEL,BENZENE,BENZENE,2013-02-13,3.49,microgr/L,5.0,69.8
נת_תדירגן_4,נת תדירגן 4,METALS,CADMIUM AS CD,CADMIUM AS CD,2011-04-03,0.0,microgr/L,5.0,0.0
נת_תדירגן_4,נת תדירגן 4,INDUSTRY,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2013-02-13,0.0,microgr/L,4.0,0.0
נת_תדירגן_4,נת תדירגן 4,INDUSTRY,CHLOROFORM,CHLOROFORM,2013-02-13,3.25,microgr/L,80.0,4.06
נת_תדירגן_4,נת תדירגן 4,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2013-02-13,162.8,microgr/L,50.0,325.6
נת_תדירגן_4,נת תדירגן 4,INDUSTRY,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2013-02-13,0.0,microgr/L,4.0,0.0
נת_תדירגן_4,נת תדירגן 4,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2013-02-13,2184.0,microgr/L,10.0,21840.0
נת_תדירגן_4,נת תדירגן 4,FUEL,ETHYL BENZENE,ETHYL BENZENE,2013-02-13,0.0,microgr/L,300.0,0.0
נת_תדירגן_4,נת תדירגן 4,FUEL, MTBE,MTBE,2013-02-13,127.0,microgr/L,40.0,317.5
נת_תדירגן_4,נת תדירגן 4,FUEL,n-Butyl benzene,n-Butyl benzene,2013-02-13,0.0,microgr/L,,
נת_תדירגן_4,נת תדירגן 4,FUEL,o-Xylene ,o-Xylene,2013-02-13,0.0,microgr/L,,
נת_תדירגן_4,נת תדירגן 4,FUEL,p-isopropyl toluene,p-isopropyl toluene,2013-02-13,0.0,microgr/L,,
נת_תדירגן_4,נת תדירגן 4,FUEL,p-xylene,p-xylene,2013-02-13,0.0,microgr/L,,
נת_תדירגן_4,נת תדירגן 4,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2013-02-13,40.45,microgr/L,10.0,404.5
נת_תדירגן_4,נת תדירגן 4,FUEL,TOLUENE,TOLUENE,2013-02-13,7.86,microgr/L,700.0,1.12
נת_תדירגן_4,נת תדירגן 4,INDUSTRY,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2013-02-13,0.0,microgr/L,50.0,0.0
נת_תדירגן_4,נת תדירגן 4,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2013-02-13,2756.3,microgr/L,7.5,36750.67
נת_תדירגן_4,נת תדירגן 4,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2013-02-13,0.0,microgr/L,0.5,0.0
נת_תדירגן_4,נת תדירגן 4,FUEL,XYLENE,XYLENE,2013-02-13,0.0,microgr/L,500.0,0.0
נת_חולון_8,נת חולון 8,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2010-11-30,0.0,microgr/L,,
נת_חולון_8,נת חולון 8,METALS,ARSENIC AS AS,ARSENIC AS AS,2011-09-14,3.63,microgr/L,10.0,36.3
נת_חולון_8,נת חולון 8,FUEL,BENZENE,BENZENE,2011-09-14,0.0,microgr/L,5.0,0.0
נת_חולון_8,נת חולון 8,METALS,CADMIUM AS CD,CADMIUM AS CD,2010-11-30,0.0,microgr/L,5.0,0.0
נת_חולון_8,נת חולון 8,INDUSTRY,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2011-09-14,0.2,microgr/L,4.0,5.0
נת_חולון_8,נת חולון 8,INDUSTRY,CHLOROFORM,CHLOROFORM,2011-09-14,9.0,microgr/L,80.0,11.25
נת_חולון_8,נת חולון 8,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2011-09-14,61.98,microgr/L,50.0,123.96
נת_חולון_8,נת חולון 8,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2010-11-30,14.94,microgr/L,50.0,29.88
נת_חולון_8,נת חולון 8,INDUSTRY,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2011-09-14,9.7,microgr/L,4.0,242.5
נת_חולון_8,נת חולון 8,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2011-09-14,1303.0,microgr/L,10.0,13030.0
נת_חולון_8,נת חולון 8,FUEL,ETHYL BENZENE,ETHYL BENZENE,2010-11-30,0.0,microgr/L,300.0,0.0
נת_חולון_8,נת חולון 8,METALS,LEAD AS PB,LEAD AS PB,2011-09-14,7.8,microgr/L,10.0,78.0
נת_חולון_8,נת חולון 8,FUEL, MTBE,MTBE,2011-09-14,0.0,microgr/L,40.0,0.0
נת_חולון_8,נת חולון 8,METALS,NICKEL AS NI,NICKEL AS NI,2011-09-14,5.21,microgr/L,20.0,26.05
נת_חולון_8,נת חולון 8,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2011-09-14,17.6,microgr/L,10.0,176.0
נת_חולון_8,נת חולון 8,FUEL,TOLUENE,TOLUENE,2011-09-14,0.0,microgr/L,700.0,0.0
נת_חולון_8,נת חולון 8,INDUSTRY,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2010-11-30,0.0,microgr/L,50.0,0.0
נת_חולון_8,נת חולון 8,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2011-09-14,584.0,microgr/L,7.5,7786.67
נת_חולון_8,נת חולון 8,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2010-11-30,0.0,microgr/L,0.5,0.0
נת_חולון_8,נת חולון 8,FUEL,XYLENE,XYLENE,2011-09-14,0.0,microgr/L,500.0,0.0
נת_חולון_3,נת חולון 3,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2022-06-22,0.0,microgr/L,,
נת_חולון_3,נת חולון 3,METALS,ARSENIC AS AS,ARSENIC AS AS,2022-06-22,0.0,microgr/L,10.0,0.0
נת_חולון_3,נת חולון 3,FUEL,BENZENE,BENZENE,2022-06-22,1.0,microgr/L,5.0,20.0
נת_חולון_3,נת חולון 3,METALS,CADMIUM AS CD,CADMIUM AS CD,2022-06-22,0.0,microgr/L,5.0,0.0
נת_חולון_3,נת חולון 3,INDUSTRY,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2022-06-22,0.0,microgr/L,4.0,0.0
נת_חולון_3,נת חולון 3,INDUSTRY,CHLOROFORM,CHLOROFORM,2022-06-22,1.0,microgr/L,80.0,1.25
נת_חולון_3,נת חולון 3,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2022-06-22,82.886,microgr/L,50.0,165.77
נת_חולון_3,נת חולון 3,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2022-06-22,3.629,microgr/L,50.0,7.26
נת_חולון_3,נת חולון 3,INDUSTRY,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2022-06-22,0.0,microgr/L,4.0,0.0
נת_חולון_3,נת חולון 3,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2022-06-22,1.0,microgr/L,10.0,10.0
נת_חולון_3,נת חולון 3,FUEL,ETHYL BENZENE,ETHYL BENZENE,2022-06-22,0.0,microgr/L,300.0,0.0
נת_חולון_3,נת חולון 3,METALS,LEAD AS PB,LEAD AS PB,2022-06-22,0.0,microgr/L,10.0,0.0
נת_חולון_3,נת חולון 3,FUEL, MTBE,MTBE,2022-06-22,1.0,microgr/L,40.0,2.5
נת_חולון_3,נת חולון 3,METALS,NICKEL AS NI,NICKEL AS NI,2022-06-22,0.0,microgr/L,20.0,0.0
נת_חולון_3,נת חולון 3,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2022-06-22,2.249,microgr/L,10.0,22.49
נת_חולון_3,נת חולון 3,FUEL,TOLUENE,TOLUENE,2022-06-22,0.0,microgr/L,700.0,0.0
נת_חולון_3,נת חולון 3,INDUSTRY,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2022-06-22,1.0,microgr/L,50.0,2.0
נת_חולון_3,נת חולון 3,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2022-06-22,161.018,microgr/L,7.5,2146.91
נת_חולון_3,נת חולון 3,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2022-06-22,0.0,microgr/L,0.5,0.0
נת_חולון_3,נת חולון 3,FUEL,XYLENE,XYLENE,2022-06-22,0.0,microgr/L,500.0,0.0
נת_חולון_3,נת חולון 3,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2022-06-22,0.0,microgr/L,,
נת_חולון_3,נת חולון 3,FUEL,n-Butyl benzene,n-Butyl benzene,2017-10-22,0.0,microgr/L,,
נת_חולון_3,נת חולון 3,FUEL,o-Xylene ,o-Xylene,2017-10-22,0.0,microgr/L,,
נת_חולון_3,נת חולון 3,FUEL,p-isopropyl toluene,p-isopropyl toluene,2015-06-24,0.0,microgr/L,,
נת_חולון_3,נת חולון 3,FUEL,p-xylene,p-xylene,2015-06-24,0.0,microgr/L,,
נת_חולון_3,נת חולון 3,INDUSTRY,"1,4 DIOXANE","1,4 DIOXANE",2022-06-22,1.2,microgr/L,3.0,40.0
נת_חולון_1,נת חולון 1,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2024-11-18,0.0,microgr/L,,
נת_חולון_1,נת חולון 1,FUEL,BENZENE,BENZENE,2024-11-18,1.0,microgr/L,5.0,20.0
נת_חולון_1,נת חולון 1,INDUSTRY,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2024-11-18,1.0,microgr/L,4.0,25.0
נת_חולון_1,נת חולון 1,INDUSTRY,CHLOROFORM,CHLOROFORM,2024-11-18,59.929,microgr/L,80.0,74.91
נת_חולון_1,נת חולון 1,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2024-11-18,5.448,microgr/L,50.0,10.9
נת_חולון_1,נת חולון 1,INDUSTRY,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2024-11-18,1.0,microgr/L,4.0,25.0
נת_חולון_1,נת חולון 1,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2024-11-18,62.35,microgr/L,10.0,623.5
נת_חולון_1,נת חולון 1,FUEL,ETHYL BENZENE,ETHYL BENZENE,2024-11-18,0.0,microgr/L,300.0,0.0
נת_חולון_1,נת חולון 1,FUEL, MTBE,MTBE,2024-11-18,33.501,microgr/L,40.0,83.75
נת_חולון_1,נת חולון 1,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2024-11-18,39.254,microgr/L,10.0,392.54
נת_חולון_1,נת חולון 1,FUEL,TOLUENE,TOLUENE,2024-11-18,1.0,microgr/L,700.0,0.14
נת_חולון_1,נת חולון 1,INDUSTRY,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2024-11-18,1.0,microgr/L,50.0,2.0
נת_חולון_1,נת חולון 1,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2024-11-18,419.293,microgr/L,7.5,5590.57
נת_חולון_1,נת חולון 1,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2024-11-18,0.0,microgr/L,0.5,0.0
נת_חולון_1,נת חולון 1,FUEL,XYLENE,XYLENE,2024-11-18,0.0,microgr/L,500.0,0.0
נת_חולון_1,נת חולון 1,METALS,ARSENIC AS AS,ARSENIC AS AS,2023-08-09,0.0,microgr/L,10.0,0.0
נת_חולון_1,נת חולון 1,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2023-08-09,18.5,microgr/L,50.0,37.0
נת_חולון_1,נת חולון 1,METALS,LEAD AS PB,LEAD AS PB,2023-08-09,0.0,microgr/L,10.0,0.0
נת_חולון_1,נת חולון 1,METALS,NICKEL AS NI,NICKEL AS NI,2023-08-09,0.0,microgr/L,20.0,0.0
נת_חולון_1,נת חולון 1,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2024-11-18,0.0,microgr/L,,
נת_חולון_1,נת חולון 1,FUEL,n-Butyl benzene,n-Butyl benzene,2017-10-19,0.0,microgr/L,,
נת_חולון_1,נת חולון 1,FUEL,o-Xylene ,o-Xylene,2017-10-19,0.0,microgr/L,,
נת_חולון_1,נת חולון 1,FUEL,p-isopropyl toluene,p-isopropyl toluene,2015-06-24,0.0,microgr/L,,
נת_חולון_1,נת חולון 1,FUEL,p-xylene,p-xylene,2015-06-24,0.0,microgr/L,,
נת_חולון_1,נת חולון 1,METALS,CADMIUM AS CD,CADMIUM AS CD,2023-08-09,0.0,microgr/L,5.0,0.0
נת_חולון_1,נת חולון 1,INDUSTRY,"1,4 DIOXANE","1,4 DIOXANE",2026-02-10,5.5,microgr/L,3.0,183.33
נת_חולון_11,נת חולון 11,METALS,ARSENIC AS AS,ARSENIC AS AS,2022-06-22,0.0,microgr/L,10.0,0.0
נת_חולון_11,נת חולון 11,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2022-06-22,0.0,microgr/L,50.0,0.0
נת_חולון_11,נת חולון 11,METALS,LEAD AS PB,LEAD AS PB,2022-06-22,0.0,microgr/L,10.0,0.0
נת_חולון_11,נת חולון 11,METALS,NICKEL AS NI,NICKEL AS NI,2022-06-22,0.0,microgr/L,20.0,0.0
נת_חולון_11,נת חולון 11,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2024-11-18,1.0,microgr/L,,
נת_חולון_11,נת חולון 11,FUEL,BENZENE,BENZENE,2024-11-18,1.493,microgr/L,5.0,29.86
נת_חולון_11,נת חולון 11,INDUSTRY,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2024-11-18,1.0,microgr/L,4.0,25.0
נת_חולון_11,נת חולון 11,INDUSTRY,CHLOROFORM,CHLOROFORM,2024-11-18,3.105,microgr/L,80.0,3.88
נת_חולון_11,נת חולון 11,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2024-11-18,7.14,microgr/L,50.0,14.28
נת_חולון_11,נת חולון 11,INDUSTRY,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2024-11-18,2.309,microgr/L,4.0,57.73
נת_חולון_11,נת חולון 11,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2024-11-18,200.814,microgr/L,10.0,2008.14
נת_חולון_11,נת חולון 11,FUEL, MTBE,MTBE,2024-11-18,6.143,microgr/L,40.0,15.36
נת_חולון_11,נת חולון 11,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2024-11-18,21.901,microgr/L,10.0,219.01
נת_חולון_11,נת חולון 11,FUEL,TOLUENE,TOLUENE,2024-11-18,1.0,microgr/L,700.0,0.14
נת_חולון_11,נת חולון 11,INDUSTRY,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2024-11-18,1.0,microgr/L,50.0,2.0
נת_חולון_11,נת חולון 11,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2024-11-18,5149.508,microgr/L,7.5,68660.11
נת_חולון_11,נת חולון 11,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2024-11-18,13.835,microgr/L,0.5,2767.0
נת_חולון_11,נת חולון 11,FUEL,XYLENE,XYLENE,2024-11-18,3.0,microgr/L,500.0,0.6
נת_חולון_11,נת חולון 11,FUEL,ETHYL BENZENE,ETHYL BENZENE,2024-11-18,0.0,microgr/L,300.0,0.0
נת_חולון_11,נת חולון 11,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2024-11-18,1.0,microgr/L,,
